BROKER,VARIEDAD,SEMANA,CATE,CI_LO,CI_HI,N,N_TEMP,DIRECCION,N_OBS
SHANGHAI IVCSUN INDUSTRIAL DEV,RAINIER,4,-1.7682324550503665,-3.027405695239725,-0.50905921486098,108717,6,PEOR,86
SHANGHAI IVCSUN INDUSTRIAL DEV,RAINIER,5,0.7658429096352055,-0.030104185568638586,1.5617900048390494,108717,6,INCIERTO,151
SHANGHAI IVCSUN INDUSTRIAL DEV,RAINIER,6,-1.4622126519680023,-1.8715677050399253,-1.052857569093757,108717,6,PEOR,848
SHANGHAI IVCSUN INDUSTRIAL DEV,RAINIER,7,0.11188391882075133,-0.15609822672517437,0.3798660643666765,108717,6,INCIERTO,729
SHANGHAI IVCSUN INDUSTRIAL DEV,RAINIER,8,-0.7274304563024998,-0.9679489258243995,-0.4869119867787811,108717,6,PEOR,532
SHANGHAI IVCSUN INDUSTRIAL DEV,RAINIER,9,0.92787624837365,0.4666480921487989,1.3891044050641623,108717,6,MEJOR,328
SHANGHAI IVCSUN INDUSTRIAL DEV,RAINIER,10,2.1678948922199197,1.8258164876768876,2.5099732967629516,108717,6,MEJOR,599
SHANGHAI IVCSUN INDUSTRIAL DEV,RAINIER,11,2.1298561096191406,1.0557112711393803,3.2039399129426505,108717,6,MEJOR,241
SHANGHAI IVCSUN INDUSTRIAL DEV,RAINIER,12,1.0272982808689903,-0.1650413823453969,2.2196379440756466,108717,6,INCIERTO,187
SHANGHAI IVCSUN INDUSTRIAL DEV,RAINIER,13,-1.0994704961776733,-2.1320098280224253,-0.06693021065860516,108717,6,PEOR,128
SHANGHAI IVCSUN INDUSTRIAL DEV,RAINIER,14,1.9991685869172215,0.31414179869508807,3.6841953760706776,108717,6,MEJOR,113
SHANGHAI IVCSUN INDUSTRIAL DEV,RAINIER,15,-1.4185640398027317,-4.010550168076672,1.1734220886312787,108717,6,INCIERTO,27
SHANGHAI IVCSUN INDUSTRIAL DEV,REGINA,3,0.38811445241635933,0.2985735873580435,0.47765531747468093,108717,6,MEJOR,1610
SHANGHAI IVCSUN INDUSTRIAL DEV,REGINA,4,0.262738332504731,0.23109995288977753,0.29437671211968713,108717,6,MEJOR,4855
SHANGHAI IVCSUN INDUSTRIAL DEV,REGINA,5,-0.04836078492210816,-0.08429937628881903,-0.012422193555395727,108717,6,PEOR,3233
SHANGHAI IVCSUN INDUSTRIAL DEV,REGINA,6,0.3699439973036256,0.3279737728968188,0.41191422171083386,108717,6,MEJOR,1981
SHANGHAI IVCSUN INDUSTRIAL DEV,REGINA,7,-0.13003555619221263,-0.17731819820908354,-0.08275291417535063,108717,6,PEOR,1161
SHANGHAI IVCSUN INDUSTRIAL DEV,REGINA,8,0.32036601868117354,0.24764948702187162,0.39308255034052053,108717,6,MEJOR,950
SHANGHAI IVCSUN INDUSTRIAL DEV,REGINA,9,-0.414471595431678,-0.5365281238033529,-0.29241506740924905,108717,6,PEOR,462
SHANGHAI IVCSUN INDUSTRIAL DEV,REGINA,10,,-0.6132552377382636,1.408640003806573,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,REGINA,11,,-3.0788176593271332,3.269915934339469,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,REGINA,12,,-0.33236218452987454,2.6238173828940354,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,REGINA,13,,-1.0031701978818925,1.3132821973936109,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,REGINA,14,,-0.8252720729551444,1.0197911270415574,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,REGINA,15,,0.0628289535405937,2.513177846395701,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,LAPINS,3,0.4817349868201313,0.31925440189633053,0.6442155717439453,108717,6,MEJOR,288
SHANGHAI IVCSUN INDUSTRIAL DEV,LAPINS,4,0.0025784362260319327,-0.04803830163420427,0.05319517408626724,108717,6,INCIERTO,1300
SHANGHAI IVCSUN INDUSTRIAL DEV,LAPINS,5,0.34565728127912143,0.32114761877856723,0.3701669437796752,108717,6,MEJOR,3698
SHANGHAI IVCSUN INDUSTRIAL DEV,LAPINS,6,0.16689990576038372,0.15962441641469327,0.17417539510607372,108717,6,MEJOR,9023
SHANGHAI IVCSUN INDUSTRIAL DEV,LAPINS,7,0.22492477346159667,0.20412372109866317,0.2457258258245257,108717,6,MEJOR,5428
SHANGHAI IVCSUN INDUSTRIAL DEV,LAPINS,8,0.2402822812387786,0.2183090579940842,0.2622555044834739,108717,6,MEJOR,3517
SHANGHAI IVCSUN INDUSTRIAL DEV,LAPINS,9,-0.46309760676185086,-0.5011127451759719,-0.4250824683477192,108717,6,PEOR,2849
SHANGHAI IVCSUN INDUSTRIAL DEV,LAPINS,10,-0.1407531343154904,-0.15779282401486838,-0.123713444616116,108717,6,PEOR,3117
SHANGHAI IVCSUN INDUSTRIAL DEV,LAPINS,11,-0.06766705952405538,-0.08550349962191149,-0.04983061942644397,108717,6,PEOR,1378
SHANGHAI IVCSUN INDUSTRIAL DEV,LAPINS,12,-0.16102614138494076,-2.038093567064553,1.7160412844401334,108717,6,INCIERTO,70
SHANGHAI IVCSUN INDUSTRIAL DEV,LAPINS,13,0.837598040670855,0.49131376288175754,1.183882318838302,108717,6,MEJOR,38
SHANGHAI IVCSUN INDUSTRIAL DEV,LAPINS,14,,0.4317329549020964,1.4054900399851735,108717,6,SIN SOPORTE,5
SHANGHAI IVCSUN INDUSTRIAL DEV,LAPINS,15,,0.21212667678612718,2.3678078445447426,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,ROYAL DAWN,3,,-0.05925239459453635,0.5065049007725524,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,ROYAL DAWN,4,-0.03298154215142568,-0.25770588452514576,0.19174280022229476,108717,6,INCIERTO,21
SHANGHAI IVCSUN INDUSTRIAL DEV,ROYAL DAWN,5,,-0.704425011643543,0.7620057842870512,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,ROYAL DAWN,6,0.6163671745339343,0.5387406306111614,0.6939937184567072,108717,6,MEJOR,137
SHANGHAI IVCSUN INDUSTRIAL DEV,ROYAL DAWN,7,0.7618242556636687,0.60006448756882,0.9235840236421021,108717,6,MEJOR,229
SHANGHAI IVCSUN INDUSTRIAL DEV,ROYAL DAWN,8,0.6080237093397045,0.4423442546193205,0.7737031640609979,108717,6,MEJOR,427
SHANGHAI IVCSUN INDUSTRIAL DEV,ROYAL DAWN,9,-1.0894371152743232,-1.1970500847526588,-0.9818241457960071,108717,6,PEOR,684
SHANGHAI IVCSUN INDUSTRIAL DEV,ROYAL DAWN,10,0.349220742322359,0.23913762582324538,0.45930385887240427,108717,6,MEJOR,979
SHANGHAI IVCSUN INDUSTRIAL DEV,ROYAL DAWN,11,-0.8101042062044144,-1.0292179173120748,-0.5909904652944316,108717,6,PEOR,560
SHANGHAI IVCSUN INDUSTRIAL DEV,ROYAL DAWN,12,0.9294121996499598,0.7091090407927554,1.1497153574594263,108717,6,MEJOR,498
SHANGHAI IVCSUN INDUSTRIAL DEV,ROYAL DAWN,13,-1.0091227814555168,-1.8842601587927688,-0.1339853966676845,108717,6,PEOR,62
SHANGHAI IVCSUN INDUSTRIAL DEV,ROYAL DAWN,14,-0.5930429100990295,-0.7892144563176688,-0.3968713936827126,108717,6,PEOR,465
SHANGHAI IVCSUN INDUSTRIAL DEV,ROYAL DAWN,15,1.79630061777425,1.4255070195756963,2.1670942157981807,108717,6,MEJOR,111
SHANGHAI IVCSUN INDUSTRIAL DEV,BLACK PEARL,3,,-0.0592523946140146,0.5065049007896313,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,BLACK PEARL,4,,-0.2962577379552631,0.17579327147696758,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,BLACK PEARL,5,,-0.7044250116435397,0.762005784287048,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,BLACK PEARL,6,,-1.0135580359693113,3.8092216152378455,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,BLACK PEARL,7,,-2.33629918813829,0.15701912130696494,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,BLACK PEARL,8,,0.17747140766304664,0.9251553465732647,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,BLACK PEARL,9,,-0.39047889671117164,3.458319798420616,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,BLACK PEARL,10,-0.5329344868659973,-1.0431038511336048,-0.022764407342652615,108717,6,PEOR,40
SHANGHAI IVCSUN INDUSTRIAL DEV,BLACK PEARL,11,0.706376388669014,0.2343373772282918,1.1784154597143808,108717,6,MEJOR,24
SHANGHAI IVCSUN INDUSTRIAL DEV,BLACK PEARL,12,2.2225980768589153,1.5525364101555463,2.8926597435622843,108717,6,MEJOR,45
SHANGHAI IVCSUN INDUSTRIAL DEV,BLACK PEARL,13,,-2.5133192072326107,4.365721149829381,108717,6,SIN SOPORTE,9
SHANGHAI IVCSUN INDUSTRIAL DEV,BLACK PEARL,14,-1.3941148796584457,-2.230564974417706,-0.5576647858305086,108717,6,PEOR,56
SHANGHAI IVCSUN INDUSTRIAL DEV,BLACK PEARL,15,-0.09786276798422477,-0.7078540216067704,0.5121284856492346,108717,6,INCIERTO,74
SHANGHAI IVCSUN INDUSTRIAL DEV,ROYAL RAINIER,3,,-0.05925239485716649,0.5065049009932994,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,ROYAL RAINIER,4,,-0.29625773795526333,0.1757932714769707,108717,6,SIN SOPORTE,2
SHANGHAI IVCSUN INDUSTRIAL DEV,ROYAL RAINIER,5,,-0.7044250116435368,0.7620057842870455,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,ROYAL RAINIER,6,-0.710674088632004,-2.3101394317747403,0.8887912545143699,108717,6,INCIERTO,26
SHANGHAI IVCSUN INDUSTRIAL DEV,ROYAL RAINIER,7,-1.2226258404552937,-1.743558033449108,-0.7016936474614792,108717,6,PEOR,81
SHANGHAI IVCSUN INDUSTRIAL DEV,ROYAL RAINIER,8,-0.3660901520923119,-0.7970261119775199,0.06484580779272553,108717,6,INCIERTO,220
SHANGHAI IVCSUN INDUSTRIAL DEV,ROYAL RAINIER,9,0.5332155972719193,0.04771037223540053,1.0187208223084379,108717,6,MEJOR,243
SHANGHAI IVCSUN INDUSTRIAL DEV,ROYAL RAINIER,10,1.8160691270022653,0.6999809651308098,2.932157288844617,108717,6,MEJOR,76
SHANGHAI IVCSUN INDUSTRIAL DEV,ROYAL RAINIER,11,0.1450049877166748,-0.8917621052633455,1.1817730343710113,108717,6,INCIERTO,85
SHANGHAI IVCSUN INDUSTRIAL DEV,ROYAL RAINIER,12,1.415430349041344,-0.10756646247977386,2.9384271605642804,108717,6,INCIERTO,38
SHANGHAI IVCSUN INDUSTRIAL DEV,ROYAL RAINIER,13,-0.1724088191986084,-0.9422766659466482,0.5974542591778491,108717,6,INCIERTO,21
SHANGHAI IVCSUN INDUSTRIAL DEV,ROYAL RAINIER,14,0.43749934853985906,-0.5926941706157456,1.467692862107528,108717,6,INCIERTO,81
SHANGHAI IVCSUN INDUSTRIAL DEV,ROYAL RAINIER,15,1.320163594558835,-1.3426832477227553,3.983010417282651,108717,6,INCIERTO,42
SHANGHAI IVCSUN INDUSTRIAL DEV,CORAL,3,,-0.05925239441758334,0.5065049006228917,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,CORAL,4,,-0.29625773795526644,0.17579327147697335,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,CORAL,5,,-0.704425011643544,0.7620057842870528,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,CORAL,6,,-1.013558035969301,3.809221615237835,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,CORAL,7,,-2.3362991881861888,0.1570191212396992,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,CORAL,8,,0.17747140766301206,0.9251553465732567,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,CORAL,9,,-0.3904788967110784,3.4583197984206935,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,CORAL,10,,-7.2821137581727164,9.606197801675522,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,CORAL,11,,-1.205131445885164,3.9629297593976305,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,CORAL,12,3.921869445759512,2.963833927790126,4.879904963721621,108717,6,MEJOR,20
SHANGHAI IVCSUN INDUSTRIAL DEV,CORAL,13,,-0.8042870892982192,1.2871451261421551,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,CORAL,14,,-0.6834551772670492,0.8588698580904999,108717,6,SIN SOPORTE,1
SHANGHAI IVCSUN INDUSTRIAL DEV,CORAL,15,,0.07928812157266218,2.5036739890659563,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,GLEN RED,3,,-0.05925239496916812,0.506504901088372,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,GLEN RED,4,,-0.2962577379552671,0.17579327147697252,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,GLEN RED,5,,-0.7044250116435364,0.7620057842870465,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,GLEN RED,6,1.0377831170341807,-2.6733124280176157,4.74887866208609,108717,6,INCIERTO,30
SHANGHAI IVCSUN INDUSTRIAL DEV,GLEN RED,7,0.17811753101278782,0.15492684859177083,0.20130821343380478,108717,6,MEJOR,167
SHANGHAI IVCSUN INDUSTRIAL DEV,GLEN RED,8,-0.06917189686947722,-0.2278531242323363,0.08950933049304077,108717,6,INCIERTO,61
SHANGHAI IVCSUN INDUSTRIAL DEV,GLEN RED,9,-0.5080496072769165,-0.8568493873748999,-0.15925030401609142,108717,6,PEOR,225
SHANGHAI IVCSUN INDUSTRIAL DEV,GLEN RED,10,-0.7071456909179688,-1.1949215747910396,-0.21940032462302306,108717,6,PEOR,223
SHANGHAI IVCSUN INDUSTRIAL DEV,GLEN RED,11,1.2422583157895133,-1.7313830445704648,4.215899676324113,108717,6,INCIERTO,93
SHANGHAI IVCSUN INDUSTRIAL DEV,GLEN RED,12,1.4746667068211536,-0.2110639056188408,3.160397319246596,108717,6,INCIERTO,26
SHANGHAI IVCSUN INDUSTRIAL DEV,GLEN RED,13,-3.5906829833984375,-5.4877074815122535,-1.6937195204408715,108717,6,PEOR,27
SHANGHAI IVCSUN INDUSTRIAL DEV,GLEN RED,14,-1.7261635739632766,-3.058132676825471,-0.3941944748118209,108717,6,PEOR,107
SHANGHAI IVCSUN INDUSTRIAL DEV,GLEN RED,15,-0.8657941211131401,-1.646063512668726,-0.08552473016873485,108717,6,PEOR,38
SHANGHAI IVCSUN INDUSTRIAL DEV,MEDA R TIGER,3,,-0.059252394778690765,0.5065049009262075,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,MEDA R TIGER,4,,-0.2962577379552644,0.17579327147697088,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,MEDA R TIGER,5,,-0.7044250116435444,0.7620057842870528,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,MEDA R TIGER,6,,-1.0135580359687562,3.809221615237404,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,MEDA R TIGER,7,-1.0164891014131285,-1.9109583391913523,-0.12201986366503192,108717,6,PEOR,10
SHANGHAI IVCSUN INDUSTRIAL DEV,MEDA R TIGER,8,,-0.6566627369794842,-0.18788954077004427,108717,6,SIN SOPORTE,7
SHANGHAI IVCSUN INDUSTRIAL DEV,MEDA R TIGER,9,-2.2893447664729862,-3.7920518813389155,-0.7866376516071141,108717,6,PEOR,12
SHANGHAI IVCSUN INDUSTRIAL DEV,MEDA R TIGER,10,1.0829994678497314,0.6123354490141306,1.5536634866853323,108717,6,MEJOR,44
SHANGHAI IVCSUN INDUSTRIAL DEV,MEDA R TIGER,11,1.9600403887743596,0.9098282438648628,3.0102525338584787,108717,6,MEJOR,26
SHANGHAI IVCSUN INDUSTRIAL DEV,MEDA R TIGER,12,,-0.40631951859937343,0.98117688230475,108717,6,SIN SOPORTE,8
SHANGHAI IVCSUN INDUSTRIAL DEV,MEDA R TIGER,13,0.8258506245911121,-0.5243217933077959,2.1760230480779557,108717,6,INCIERTO,10
SHANGHAI IVCSUN INDUSTRIAL DEV,MEDA R TIGER,14,-1.9147713333368301,-2.409291422091763,-1.4202512892853811,108717,6,PEOR,15
SHANGHAI IVCSUN INDUSTRIAL DEV,MEDA R TIGER,15,,-6.033705200451832,10.02312992377784,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,SWEET ARYANA,3,,-0.0592523944071523,0.5065049006133089,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,SWEET ARYANA,4,,-0.2962577379552659,0.1757932714769717,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,SWEET ARYANA,5,,-0.7044250116435425,0.7620057842870517,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,SWEET ARYANA,6,,-1.0135580359695013,3.8092216152376372,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,SWEET ARYANA,7,,-2.336299188235569,0.15701912117630124,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,SWEET ARYANA,8,,0.17747140766307862,0.9251553465732328,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,SWEET ARYANA,9,0.10154369610120284,-0.0987107589302825,0.3017981511353074,108717,6,INCIERTO,35
SHANGHAI IVCSUN INDUSTRIAL DEV,SWEET ARYANA,10,,-0.8332416511499938,1.4180043786461205,108717,6,SIN SOPORTE,1
SHANGHAI IVCSUN INDUSTRIAL DEV,SWEET ARYANA,11,0.580113249598071,0.2743883639851947,0.8858381368407617,108717,6,MEJOR,15
SHANGHAI IVCSUN INDUSTRIAL DEV,SWEET ARYANA,12,,-1.2952434360945693,0.9914467402829987,108717,6,SIN SOPORTE,3
SHANGHAI IVCSUN INDUSTRIAL DEV,SWEET ARYANA,13,-0.4048087606788613,-0.7073782297447815,-0.10223929172935642,108717,6,PEOR,113
SHANGHAI IVCSUN INDUSTRIAL DEV,SWEET ARYANA,14,0.24909058213233948,0.014007194395528777,0.484173974525763,108717,6,MEJOR,197
SHANGHAI IVCSUN INDUSTRIAL DEV,SWEET ARYANA,15,-1.4186908976043924,-2.1058541203779297,-0.7315276748454069,108717,6,PEOR,25
SHANGHAI IVCSUN INDUSTRIAL DEV,BING,3,0.15060755606386333,-0.1508384199719332,0.45205353209965093,108717,6,INCIERTO,85
SHANGHAI IVCSUN INDUSTRIAL DEV,BING,4,-1.1627689830212375,-1.546954259447547,-0.7785837065949281,108717,6,PEOR,170
SHANGHAI IVCSUN INDUSTRIAL DEV,BING,5,0.3749872799962759,0.29477481297735003,0.4551997544657823,108717,6,MEJOR,958
SHANGHAI IVCSUN INDUSTRIAL DEV,BING,6,0.13853555617504876,0.06788476228752788,0.2091863500888827,108717,6,MEJOR,1103
SHANGHAI IVCSUN INDUSTRIAL DEV,BING,7,0.2028357041259028,0.154282860330961,0.25138854792090143,108717,6,MEJOR,780
SHANGHAI IVCSUN INDUSTRIAL DEV,BING,8,0.5455782305456189,0.48283151741857716,0.6083249436729059,108717,6,MEJOR,881
SHANGHAI IVCSUN INDUSTRIAL DEV,BING,9,0.8706091332824144,0.6178905644871281,1.1233277020777006,108717,6,MEJOR,270
SHANGHAI IVCSUN INDUSTRIAL DEV,BING,10,0.1743769645690918,0.07113874375291146,0.2776180464082213,108717,6,MEJOR,276
SHANGHAI IVCSUN INDUSTRIAL DEV,BING,11,-0.8656175192445517,-1.1441826519933462,-0.5870523864957571,108717,6,PEOR,40
SHANGHAI IVCSUN INDUSTRIAL DEV,BING,12,-4.123881589317989,-4.8132968819289825,-3.4344662967060864,108717,6,PEOR,18
SHANGHAI IVCSUN INDUSTRIAL DEV,BING,13,-4.826819572714157,-7.4268647828429035,-2.2267743623525806,108717,6,PEOR,10
SHANGHAI IVCSUN INDUSTRIAL DEV,BING,14,,-7.118303522286126,3.355660538938947,108717,6,SIN SOPORTE,6
SHANGHAI IVCSUN INDUSTRIAL DEV,BING,15,1.687493841702235,-0.3254753998951987,3.700463083328772,108717,6,INCIERTO,10
SHANGHAI IVCSUN INDUSTRIAL DEV,SUE,3,,0.01806072146564136,0.4788845330068279,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,SUE,4,,0.04305395096051429,0.21262279644932486,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,SUE,5,0.20465718411552603,0.0736268773713967,0.33568749085965577,108717,6,MEJOR,45
SHANGHAI IVCSUN INDUSTRIAL DEV,SUE,6,0.030142468245088594,-0.08014478340338373,0.14042971989361774,108717,6,INCIERTO,56
SHANGHAI IVCSUN INDUSTRIAL DEV,SUE,7,0.49579882800753694,0.3507573431378324,0.6408403128845174,108717,6,MEJOR,28
SHANGHAI IVCSUN INDUSTRIAL DEV,SUE,8,,0.1877411657378365,0.9217035860776513,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,SUE,9,,-0.448350499124484,3.823719346032494,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,SUE,10,,-33.998146060267565,23.22461560682403,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,SUE,11,,-3.0788176733950556,3.2699159483491838,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,SUE,12,,-0.3323621845300091,2.6238173828940283,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,SUE,13,,-1.0380521990517795,1.3481603838662322,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,SUE,14,,-0.8252720737542406,1.0197911278552056,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,SUE,15,,0.06285049884981353,2.513156271284158,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,SKEENA,3,1.3571690343142109,1.0370678590631497,1.6772702095661813,108717,6,MEJOR,135
SHANGHAI IVCSUN INDUSTRIAL DEV,SKEENA,4,0.07415219216934998,-0.03355099255012872,0.18185537688883177,108717,6,INCIERTO,321
SHANGHAI IVCSUN INDUSTRIAL DEV,SKEENA,5,0.4218216428048871,0.33967408886385564,0.5039691967459288,108717,6,MEJOR,634
SHANGHAI IVCSUN INDUSTRIAL DEV,SKEENA,6,0.42738529212727805,0.3632113495976878,0.491559234656862,108717,6,MEJOR,724
SHANGHAI IVCSUN INDUSTRIAL DEV,SKEENA,7,-0.07553935644361509,-0.2281222722955761,0.07704355940834409,108717,6,INCIERTO,506
SHANGHAI IVCSUN INDUSTRIAL DEV,SKEENA,8,0.7973802275955677,0.6879844098776752,0.9067760602146214,108717,6,MEJOR,298
SHANGHAI IVCSUN INDUSTRIAL DEV,SKEENA,9,-0.4300693105906248,-0.5718120771082545,-0.2883265254465436,108717,6,PEOR,109
SHANGHAI IVCSUN INDUSTRIAL DEV,SKEENA,10,-0.783596879336983,-0.9340171126117423,-0.6331766460622237,108717,6,PEOR,249
SHANGHAI IVCSUN INDUSTRIAL DEV,SKEENA,11,,-1.568664512769137,-0.2844088783629197,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,SKEENA,12,,-0.5235871819898636,2.7764424664490077,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,SKEENA,13,,-0.7339329828953649,1.2170300593113803,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,SKEENA,14,,-0.8272678600654921,1.1037199321839373,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,SKEENA,15,,0.27207205689750846,2.219259882222337,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,SWEET HEART,3,-0.359178911139689,-0.43967212300298164,-0.2786856992763956,108717,6,PEOR,307
SHANGHAI IVCSUN INDUSTRIAL DEV,SWEET HEART,4,0.14615537993358885,0.0926052002781407,0.19970555957994204,108717,6,MEJOR,1136
SHANGHAI IVCSUN INDUSTRIAL DEV,SWEET HEART,5,0.4634450553405416,0.38127041783792204,0.5456196928431487,108717,6,MEJOR,658
SHANGHAI IVCSUN INDUSTRIAL DEV,SWEET HEART,6,0.014386128622123961,-0.12860509808647785,0.15737735533072683,108717,6,INCIERTO,264
SHANGHAI IVCSUN INDUSTRIAL DEV,SWEET HEART,7,0.2974515936366515,0.12562871826406694,0.4692744689874082,108717,6,MEJOR,106
SHANGHAI IVCSUN INDUSTRIAL DEV,SWEET HEART,8,-0.04094659540037782,-0.1344322348037736,0.05253904400297531,108717,6,INCIERTO,98
SHANGHAI IVCSUN INDUSTRIAL DEV,SWEET HEART,9,0.4605369567871094,0.23016909252801565,0.690904821046203,108717,6,MEJOR,181
SHANGHAI IVCSUN INDUSTRIAL DEV,SWEET HEART,10,-0.19978825189173222,-0.9662754539196153,0.5666989529301184,108717,6,INCIERTO,11
SHANGHAI IVCSUN INDUSTRIAL DEV,SWEET HEART,11,,-1.6705972195490886,3.327052243636424,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,SWEET HEART,12,,-0.28067726030740947,2.5863735524805476,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,SWEET HEART,13,,-0.9722848599235006,1.2872377102652972,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,SWEET HEART,14,,-0.04629876343775527,0.2345311853127552,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,SWEET HEART,15,,-0.05052145179100731,2.6538556141752787,108717,6,SIN SOPORTE,0
SHANGHAI IVCSUN INDUSTRIAL DEV,KORDIA,3,-0.14168365637306124,-0.6754660953358975,0.3920987824442558,108717,6,INCIERTO,157
SHANGHAI IVCSUN INDUSTRIAL DEV,KORDIA,4,-1.151842145727711,-1.3482247277217967,-0.9554595637336184,108717,6,PEOR,477
SHANGHAI IVCSUN INDUSTRIAL DEV,KORDIA,5,0.40192745846223943,0.20507524704860852,0.5987796698750745,108717,6,MEJOR,558
SHANGHAI IVCSUN INDUSTRIAL DEV,KORDIA,6,0.5786409630449256,0.4500393851174196,0.7072425409722468,108717,6,MEJOR,658
SHANGHAI IVCSUN INDUSTRIAL DEV,KORDIA,7,-0.2944438297126908,-0.4488400520432538,-0.14004760674184358,108717,6,PEOR,474
SHANGHAI IVCSUN INDUSTRIAL DEV,KORDIA,8,-0.007824171712854877,-0.2215535004177664,0.2059051572830949,108717,6,INCIERTO,181
