BROKER,CALIBRE,SEMANA,CATE,CI_LO,CI_HI,N,N_TEMP,DIRECCION,N_OBS
SHANGHAI YUQIAN (Z FRUIT),JDD,10,-1.775478508657784,-2.203829494906203,-1.347127522409365,89944,6,PEOR,359
SHANGHAI YUQIAN (Z FRUIT),JDD,11,-1.0418423190513604,-1.6155640343504205,-0.46812060375230746,89944,6,PEOR,131
SHANGHAI YUQIAN (Z FRUIT),JDD,12,0.7220481665530833,-0.07468880546453416,1.5187851385707007,89944,6,INCIERTO,169
SHANGHAI YUQIAN (Z FRUIT),JDD,13,-0.5754656055571559,-2.1321054923207967,0.9811742812055753,89944,6,INCIERTO,118
SHANGHAI YUQIAN (Z FRUIT),JDD,14,0.3524897338504799,-0.5525525587946749,1.2575320264956271,89944,6,INCIERTO,98
SHANGHAI YUQIAN (Z FRUIT),JDD,15,-1.0877369635568357,-3.350175273204756,1.1747013460901745,89944,6,INCIERTO,15
SHANGHAI YUQIAN (Z FRUIT),JD,3,-1.1140961686611206,-1.7158414986719093,-0.5123508386527339,89944,6,PEOR,330
SHANGHAI YUQIAN (Z FRUIT),JD,4,1.5972850360623276,1.2911369333399334,1.9034331387847006,89944,6,MEJOR,993
SHANGHAI YUQIAN (Z FRUIT),JD,5,1.1322461076016193,0.7464151806061341,1.5180770345971113,89944,6,MEJOR,1256
SHANGHAI YUQIAN (Z FRUIT),JD,6,-0.22686091574596956,-0.38374135365589584,-0.06998047783604774,89944,6,PEOR,2102
SHANGHAI YUQIAN (Z FRUIT),JD,7,0.16629110236895706,0.03586336036161383,0.29671884437629314,89944,6,MEJOR,2222
SHANGHAI YUQIAN (Z FRUIT),JD,8,0.6409288302669545,0.36629341948653865,0.9155642410473702,89944,6,MEJOR,1387
SHANGHAI YUQIAN (Z FRUIT),JD,9,1.1976631033076375,0.8118908290965403,1.583435377518739,89944,6,MEJOR,1061
SHANGHAI YUQIAN (Z FRUIT),JD,10,1.1277432072572253,0.683159396066477,1.5723270184480302,89944,6,MEJOR,850
SHANGHAI YUQIAN (Z FRUIT),JD,11,0.35555251351839967,-0.05354439644656772,0.7646494234833314,89944,6,INCIERTO,861
SHANGHAI YUQIAN (Z FRUIT),JD,12,2.1595289062398138,1.149397712958497,3.169660099520903,89944,6,MEJOR,451
SHANGHAI YUQIAN (Z FRUIT),JD,13,0.4986994270720262,-1.847769833086209,2.8451686872302577,89944,6,INCIERTO,219
SHANGHAI YUQIAN (Z FRUIT),JD,14,-1.1967911321196723,-2.6227591241848334,0.22917685994549375,89944,6,INCIERTO,315
SHANGHAI YUQIAN (Z FRUIT),JD,15,-2.4915614935853228,-6.664496762406066,1.6813737752354196,89944,6,INCIERTO,36
SHANGHAI YUQIAN (Z FRUIT),2JDD,3,0.888853260956239,-0.15604351098032598,1.9337500331256343,89944,6,INCIERTO,102
SHANGHAI YUQIAN (Z FRUIT),2JDD,4,0.1541059796439206,-0.27697137434827857,0.5851833336361405,89944,6,INCIERTO,580
SHANGHAI YUQIAN (Z FRUIT),2JDD,5,0.24782071727254973,-0.24799867481191046,0.7436401093569671,89944,6,INCIERTO,331
SHANGHAI YUQIAN (Z FRUIT),2JDD,6,0.6476851733085383,0.008812133474057848,1.2865582131430187,89944,6,MEJOR,613
SHANGHAI YUQIAN (Z FRUIT),2JDD,7,0.3225702794394367,-0.02578940359382187,0.6709299624727005,89944,6,INCIERTO,887
SHANGHAI YUQIAN (Z FRUIT),2JDD,8,1.178244436765725,0.8379979013647145,1.518490972167454,89944,6,MEJOR,607
SHANGHAI YUQIAN (Z FRUIT),2JDD,9,-1.5813954713360285,-2.2486232964302313,-0.9141676462416554,89944,6,PEOR,707
SHANGHAI YUQIAN (Z FRUIT),2JDD,10,-1.1275146835446463,-1.7467490988581136,-0.5082802682309945,89944,6,PEOR,486
SHANGHAI YUQIAN (Z FRUIT),2JDD,11,1.0735382548341192,0.5039680233397293,1.6431084863643275,89944,6,MEJOR,221
SHANGHAI YUQIAN (Z FRUIT),2JDD,12,2.568611174872496,1.073665628546908,4.063556721198108,89944,6,MEJOR,179
SHANGHAI YUQIAN (Z FRUIT),2JDD,13,1.801688422217353,-0.3282856615641703,3.9316625059986485,89944,6,INCIERTO,152
SHANGHAI YUQIAN (Z FRUIT),2JDD,14,0.6891249909185717,-0.24545021006876422,1.6237001919045433,89944,6,INCIERTO,145
SHANGHAI YUQIAN (Z FRUIT),2JDD,15,-0.4391034408326959,-5.437198444598339,4.558991562874738,89944,6,INCIERTO,35
SHANGHAI YUQIAN (Z FRUIT),XLD,3,0.978746524268777,0.5165418603742373,1.4409511881637604,89944,6,MEJOR,319
SHANGHAI YUQIAN (Z FRUIT),XLD,4,-0.41573050804500866,-0.7481890038671443,-0.08327201222286779,89944,6,PEOR,332
SHANGHAI YUQIAN (Z FRUIT),XLD,5,0.24604480420250185,-0.07597340529041846,0.5680630144192689,89944,6,INCIERTO,400
SHANGHAI YUQIAN (Z FRUIT),XLD,6,0.4071581043983912,0.17208771276551657,0.6422284960307133,89944,6,MEJOR,838
SHANGHAI YUQIAN (Z FRUIT),XLD,7,0.10978595906770039,-0.031361806404744536,0.2509337245401311,89944,6,INCIERTO,1018
SHANGHAI YUQIAN (Z FRUIT),XLD,8,0.4881265584774077,0.12564199930264502,0.8506111176521561,89944,6,MEJOR,304
SHANGHAI YUQIAN (Z FRUIT),XLD,9,0.6356555894973774,0.26593125571660176,1.0053799232815734,89944,6,MEJOR,612
SHANGHAI YUQIAN (Z FRUIT),XLD,10,0.22027127690171255,-0.15055330399414557,0.5910958577966611,89944,6,INCIERTO,524
SHANGHAI YUQIAN (Z FRUIT),XLD,11,0.16336523579139062,-0.23380329132522332,0.5605337629080187,89944,6,INCIERTO,399
SHANGHAI YUQIAN (Z FRUIT),XLD,12,2.020160476968158,1.0542732783818543,2.9860476755544614,89944,6,MEJOR,259
SHANGHAI YUQIAN (Z FRUIT),XLD,13,-3.9281838970491663,-9.695495888411138,1.8391280942254937,89944,6,INCIERTO,28
SHANGHAI YUQIAN (Z FRUIT),XLD,14,-2.8982839931595663,-4.298538268877242,-1.4980297173000097,89944,6,PEOR,107
SHANGHAI YUQIAN (Z FRUIT),XLD,15,8.730949488468468,1.0446888426383953,16.417210135695523,89944,6,MEJOR,21
SHANGHAI YUQIAN (Z FRUIT),XLDD,3,,3.2565424403446093,7.545937726972802,89944,6,SIN SOPORTE,0
SHANGHAI YUQIAN (Z FRUIT),XLDD,4,,1.1261399464720605,2.027389213730563,89944,6,SIN SOPORTE,6
SHANGHAI YUQIAN (Z FRUIT),XLDD,5,,0.7411305827776982,1.3629544200652806,89944,6,SIN SOPORTE,0
SHANGHAI YUQIAN (Z FRUIT),XLDD,6,,0.4515606835315439,0.9844225755445002,89944,6,SIN SOPORTE,0
SHANGHAI YUQIAN (Z FRUIT),XLDD,7,,-0.8523010805802819,-0.05126565352119261,89944,6,SIN SOPORTE,0
SHANGHAI YUQIAN (Z FRUIT),XLDD,8,,-1.4525119823723376,-0.06498421954782996,89944,6,SIN SOPORTE,0
SHANGHAI YUQIAN (Z FRUIT),XLDD,9,,-0.3814798972187833,0.46847985228112043,89944,6,SIN SOPORTE,2
SHANGHAI YUQIAN (Z FRUIT),XLDD,10,,-2.004234599254179,-0.6264200288674964,89944,6,SIN SOPORTE,0
SHANGHAI YUQIAN (Z FRUIT),XLDD,11,,-1.3192978085169609,1.1604802922823083,89944,6,SIN SOPORTE,0
SHANGHAI YUQIAN (Z FRUIT),XLDD,12,,-0.023264895615444536,1.8068025810218167,89944,6,SIN SOPORTE,0
SHANGHAI YUQIAN (Z FRUIT),XLDD,13,,-2.259629922129786,0.2194499714353486,89944,6,SIN SOPORTE,0
SHANGHAI YUQIAN (Z FRUIT),XLDD,14,,-1.3666978241660772,1.0340439335111666,89944,6,SIN SOPORTE,0
SHANGHAI YUQIAN (Z FRUIT),XLDD,15,,-10.215739298339741,-2.504246698244259,89944,6,SIN SOPORTE,0
SHANGHAI YUQIAN (Z FRUIT),4JD,3,5.439352650553133,1.2605141519041796,9.618191149226869,89944,6,MEJOR,27
SHANGHAI YUQIAN (Z FRUIT),4JD,4,2.3351639872916063,0.26807799916868813,4.402249975414531,89944,6,MEJOR,148
SHANGHAI YUQIAN (Z FRUIT),4JD,5,-0.5474018595343004,-1.3205033830872024,0.22569966401860142,89944,6,INCIERTO,218
SHANGHAI YUQIAN (Z FRUIT),4JD,6,2.8014683053808813,2.3710688811478007,3.231867729613976,89944,6,MEJOR,465
SHANGHAI YUQIAN (Z FRUIT),4JD,7,1.701030659121141,1.1768997686651068,2.225161549577161,89944,6,MEJOR,297
SHANGHAI YUQIAN (Z FRUIT),4JD,8,1.4051735102289449,0.5011838380533165,2.3091631824046015,89944,6,MEJOR,161
SHANGHAI YUQIAN (Z FRUIT),4JD,9,0.7779624688889903,-0.2841273768782073,1.8400523146561238,89944,6,INCIERTO,323
SHANGHAI YUQIAN (Z FRUIT),4JD,10,-1.8899118904016206,-3.036623518612415,-0.7432002621908407,89944,6,PEOR,307
SHANGHAI YUQIAN (Z FRUIT),4JD,11,-0.06858581842794997,-1.474859198807078,1.3376875619511601,89944,6,INCIERTO,186
SHANGHAI YUQIAN (Z FRUIT),4JD,12,4.84883447047185,4.142054880260461,5.5556140606831965,89944,6,MEJOR,177
SHANGHAI YUQIAN (Z FRUIT),4JD,13,0.5740204312528476,-0.5849922920963195,1.7330331546020146,89944,6,INCIERTO,146
SHANGHAI YUQIAN (Z FRUIT),4JD,14,2.139247428201555,0.9494727574885762,3.329022098914541,89944,6,MEJOR,98
SHANGHAI YUQIAN (Z FRUIT),4JD,15,6.923521328018978,-3.259513045739755,17.106555701544877,89944,6,INCIERTO,38
SHANGHAI YUQIAN (Z FRUIT),3JDD,3,2.5062323259189725,1.5194608556865932,3.493003797082674,89944,6,MEJOR,72
SHANGHAI YUQIAN (Z FRUIT),3JDD,4,-0.5677116451327384,-1.414765188079772,0.2793418978143012,89944,6,INCIERTO,351
SHANGHAI YUQIAN (Z FRUIT),3JDD,5,1.3594726807830426,0.5443453065129565,2.1746000550531,89944,6,MEJOR,234
SHANGHAI YUQIAN (Z FRUIT),3JDD,6,0.13807777919845776,-0.6361102186739639,0.912265777070865,89944,6,INCIERTO,425
SHANGHAI YUQIAN (Z FRUIT),3JDD,7,-0.17669118074856272,-0.4337707149349628,0.08038835343782663,89944,6,INCIERTO,797
SHANGHAI YUQIAN (Z FRUIT),3JDD,8,1.011937365171475,0.5436687684766548,1.4802059618662948,89944,6,MEJOR,532
SHANGHAI YUQIAN (Z FRUIT),3JDD,9,-0.5749574819213841,-1.1364247591267473,-0.013490204716077758,89944,6,PEOR,602
SHANGHAI YUQIAN (Z FRUIT),3JDD,10,0.13985306711823142,-0.8634334718411989,1.1431396060776047,89944,6,INCIERTO,434
SHANGHAI YUQIAN (Z FRUIT),3JDD,11,-1.6914222992097372,-3.4230904031007356,0.04024580468126637,89944,6,INCIERTO,104
SHANGHAI YUQIAN (Z FRUIT),3JDD,12,2.4854626069180865,0.5925595602382565,4.378365653597918,89944,6,MEJOR,175
SHANGHAI YUQIAN (Z FRUIT),3JDD,13,-1.2489261525238968,-2.28241036664658,-0.21544193840120918,89944,6,PEOR,223
SHANGHAI YUQIAN (Z FRUIT),3JDD,14,2.956437847448342,2.2906669017750154,3.622208793122123,89944,6,MEJOR,120
SHANGHAI YUQIAN (Z FRUIT),3JDD,15,2.648338685217934,-1.7456339200470135,7.042311290482875,89944,6,INCIERTO,42
SHANGHAI YUQIAN (Z FRUIT),3JD,3,4.698146750010437,3.9870501589336573,5.409243341080851,89944,6,MEJOR,61
SHANGHAI YUQIAN (Z FRUIT),3JD,4,2.314108021478638,1.9029809698165114,2.72523507314072,89944,6,MEJOR,481
SHANGHAI YUQIAN (Z FRUIT),3JD,5,0.2389613573798175,-0.20137926278188673,0.6793019775415954,89944,6,INCIERTO,737
SHANGHAI YUQIAN (Z FRUIT),3JD,6,1.15594354991517,0.9175997129681737,1.39428738686217,89944,6,MEJOR,1460
SHANGHAI YUQIAN (Z FRUIT),3JD,7,0.6247586776599778,0.39815938792782446,0.8513579673921312,89944,6,MEJOR,1054
SHANGHAI YUQIAN (Z FRUIT),3JD,8,0.16865682449141595,-0.22304259343795113,0.560356242420783,89944,6,INCIERTO,722
SHANGHAI YUQIAN (Z FRUIT),3JD,9,-0.4615971775840251,-0.8796480287510903,-0.043546326416952885,89944,6,PEOR,985
SHANGHAI YUQIAN (Z FRUIT),3JD,10,-0.5799820019649111,-0.8565497543459545,-0.303414249583882,89944,6,PEOR,928
SHANGHAI YUQIAN (Z FRUIT),3JD,11,-0.3685277493797514,-1.38931315695765,0.6522576581981594,89944,6,INCIERTO,438
SHANGHAI YUQIAN (Z FRUIT),3JD,12,1.7134861910387542,0.782377011843312,2.6445953702341964,89944,6,MEJOR,518
SHANGHAI YUQIAN (Z FRUIT),3JD,13,0.22044281982576308,-1.2254338605903403,1.666319500241916,89944,6,INCIERTO,383
SHANGHAI YUQIAN (Z FRUIT),3JD,14,2.636286944549454,1.8129340297673289,3.4596398593367517,89944,6,MEJOR,235
SHANGHAI YUQIAN (Z FRUIT),3JD,15,6.983393726288341,1.2941895840117352,12.672597866003809,89944,6,MEJOR,93
SHANGHAI YUQIAN (Z FRUIT),2J,3,5.401240083657706,3.256542440343905,7.545937726972232,89944,6,MEJOR,22
SHANGHAI YUQIAN (Z FRUIT),2J,4,1.5767645801012335,1.126139946472012,2.027389213730512,89944,6,MEJOR,437
SHANGHAI YUQIAN (Z FRUIT),2J,5,1.0520425014214823,0.7411305827777042,1.3629544200652814,89944,6,MEJOR,879
SHANGHAI YUQIAN (Z FRUIT),2J,6,0.7179916295380225,0.45156068353154366,0.9844225755444989,89944,6,MEJOR,1534
SHANGHAI YUQIAN (Z FRUIT),2J,7,-0.4517833670507301,-0.8523010805802718,-0.05126565352118845,89944,6,PEOR,1611
SHANGHAI YUQIAN (Z FRUIT),2J,8,-0.7587481009600765,-1.4525119823723296,-0.06498421954780953,89944,6,PEOR,428
SHANGHAI YUQIAN (Z FRUIT),2J,9,0.043499977531167744,-0.38147989721878095,0.46847985228111994,89944,6,INCIERTO,1058
SHANGHAI YUQIAN (Z FRUIT),2J,10,-1.3153273140608377,-2.0042345992541746,-0.6264200288674865,89944,6,PEOR,828
SHANGHAI YUQIAN (Z FRUIT),2J,11,-0.07940875811791415,-1.3192978085177254,1.1604802922786852,89944,6,INCIERTO,443
SHANGHAI YUQIAN (Z FRUIT),2J,12,0.8917688427034136,-0.023264895615281,1.8068025810225627,89944,6,INCIERTO,603
SHANGHAI YUQIAN (Z FRUIT),2J,13,-1.0200899753472186,-2.259629921984203,0.21944997124611,89944,6,INCIERTO,192
SHANGHAI YUQIAN (Z FRUIT),2J,14,-0.16632694532745518,-1.3666978241586694,1.0340439335110347,89944,6,INCIERTO,251
SHANGHAI YUQIAN (Z FRUIT),2J,15,-6.359992998291091,-10.215739297737361,-2.5042466988539167,89944,6,PEOR,43
SHANGHAI YUQIAN (Z FRUIT),2JD,3,3.305497034569271,2.6838920340732115,3.9271020362294835,89944,6,MEJOR,146
SHANGHAI YUQIAN (Z FRUIT),2JD,4,1.6002419641640167,1.2100278312346349,1.9904560970933964,89944,6,MEJOR,884
SHANGHAI YUQIAN (Z FRUIT),2JD,5,0.6705558780528884,0.43824604001712597,0.9028657160886499,89944,6,MEJOR,1328
SHANGHAI YUQIAN (Z FRUIT),2JD,6,0.5233435537903315,0.3563999476765446,0.6902871599041183,89944,6,MEJOR,2519
SHANGHAI YUQIAN (Z FRUIT),2JD,7,0.09583128873920987,-0.0028649924104814234,0.1945275698889029,89944,6,INCIERTO,2381
SHANGHAI YUQIAN (Z FRUIT),2JD,8,0.579011582673064,0.38478978289424914,0.7732333824518717,89944,6,MEJOR,1660
SHANGHAI YUQIAN (Z FRUIT),2JD,9,0.7217688573588754,0.2151498295790718,1.2283878851386931,89944,6,MEJOR,1778
SHANGHAI YUQIAN (Z FRUIT),2JD,10,-0.24948255647365336,-0.6930705069959073,0.1941053940486006,89944,6,INCIERTO,1288
SHANGHAI YUQIAN (Z FRUIT),2JD,11,-0.09145010462912317,-0.8375826406573392,0.6546824313990981,89944,6,INCIERTO,854
SHANGHAI YUQIAN (Z FRUIT),2JD,12,1.8354094392049376,0.8584984042984383,2.812320474111437,89944,6,MEJOR,719
SHANGHAI YUQIAN (Z FRUIT),2JD,13,1.702286907270822,-0.0381143693411885,3.4426881838828276,89944,6,INCIERTO,546
SHANGHAI YUQIAN (Z FRUIT),2JD,14,1.4962845397760707,0.6346923685996008,2.35787671095254,89944,6,MEJOR,346
SHANGHAI YUQIAN (Z FRUIT),2JD,15,-2.606696786591783,-5.014067912620709,-0.19932566053375478,89944,6,PEOR,96
SHANGHAI YUQIAN (Z FRUIT),3J,3,9.045874148111075,6.1383912149990625,11.953357081220856,89944,6,MEJOR,18
SHANGHAI YUQIAN (Z FRUIT),3J,4,0.7132773637415823,0.07800654688083908,1.3485481806022972,89944,6,MEJOR,318
SHANGHAI YUQIAN (Z FRUIT),3J,5,1.3634457987218518,1.0069064562200127,1.7199851412276983,89944,6,MEJOR,627
SHANGHAI YUQIAN (Z FRUIT),3J,6,0.29665631353895916,-0.009525517612618384,0.602838144690542,89944,6,INCIERTO,1156
SHANGHAI YUQIAN (Z FRUIT),3J,7,-0.7703850993893582,-1.204462301558541,-0.33630789722016136,89944,6,PEOR,1106
SHANGHAI YUQIAN (Z FRUIT),3J,8,-0.16366032396517838,-0.9787455041686334,0.6514248562382693,89944,6,INCIERTO,292
SHANGHAI YUQIAN (Z FRUIT),3J,9,0.25486626568361004,-0.2132360745369325,0.7229686059041951,89944,6,INCIERTO,792
SHANGHAI YUQIAN (Z FRUIT),3J,10,-1.832491736696884,-2.58954831633784,-1.075435157055935,89944,6,PEOR,669
SHANGHAI YUQIAN (Z FRUIT),3J,11,2.0046856383074925,0.8857112970954018,3.1236599795198527,89944,6,MEJOR,284
SHANGHAI YUQIAN (Z FRUIT),3J,12,2.054036130954046,1.342085429376938,2.7659868331132302,89944,6,MEJOR,509
SHANGHAI YUQIAN (Z FRUIT),3J,13,-2.7856863578781486,-5.2131113131298275,-0.35826140309213184,89944,6,PEOR,127
SHANGHAI YUQIAN (Z FRUIT),3J,14,1.780217197373104,0.23565792489777304,3.324776469848439,89944,6,MEJOR,186
SHANGHAI YUQIAN (Z FRUIT),3J,15,-8.59393851328241,-11.378934066893564,-5.808942959598498,89944,6,PEOR,55
SHANGHAI YUQIAN (Z FRUIT),4J,3,,6.188464091409571,17.431749762546985,89944,6,SIN SOPORTE,2
SHANGHAI YUQIAN (Z FRUIT),4J,4,3.2409608364105225,1.4147769101664387,5.067145239491764,89944,6,MEJOR,64
SHANGHAI YUQIAN (Z FRUIT),4J,5,0.2016888361151583,-1.5017084216017114,1.9050860938320242,89944,6,INCIERTO,185
SHANGHAI YUQIAN (Z FRUIT),4J,6,2.0287031668631244,1.2214826776025087,2.835923656123086,89944,6,MEJOR,407
SHANGHAI YUQIAN (Z FRUIT),4J,7,-0.16171971777440852,-0.9284464950950992,0.605007059546275,89944,6,INCIERTO,290
SHANGHAI YUQIAN (Z FRUIT),4J,8,-0.08176642176971427,-0.9865297924863993,0.8229969489469705,89944,6,INCIERTO,107
SHANGHAI YUQIAN (Z FRUIT),4J,9,2.8618191365912455,1.4613238736806073,4.262314399501915,89944,6,MEJOR,151
SHANGHAI YUQIAN (Z FRUIT),4J,10,0.15700032013197784,-1.0421989841223385,1.3561996243862158,89944,6,INCIERTO,178
SHANGHAI YUQIAN (Z FRUIT),4J,11,4.920659297405111,1.8845065522485722,7.956812042561567,89944,6,MEJOR,55
SHANGHAI YUQIAN (Z FRUIT),4J,12,1.2245171630165714,-0.15022686335379642,2.5992611893723874,89944,6,INCIERTO,115
SHANGHAI YUQIAN (Z FRUIT),4J,13,1.563458900200203,-2.4016440221179156,5.5285618222272825,89944,6,INCIERTO,46
SHANGHAI YUQIAN (Z FRUIT),4J,14,9.335058307920029,3.9170930027096986,14.753023613130365,89944,6,MEJOR,23
SHANGHAI YUQIAN (Z FRUIT),4J,15,1.6191779918085558,-8.241420573865625,11.479776557492285,89944,6,INCIERTO,27
SHANGHAI YUQIAN (Z FRUIT),XLD ,3,,3.256542440344312,7.545937726972578,89944,6,SIN SOPORTE,0
SHANGHAI YUQIAN (Z FRUIT),XLD ,4,,1.1261399464720054,2.02738921373049,89944,6,SIN SOPORTE,0
SHANGHAI YUQIAN (Z FRUIT),XLD ,5,,0.7411305827776962,1.3629544200652826,89944,6,SIN SOPORTE,0
SHANGHAI YUQIAN (Z FRUIT),XLD ,6,,0.4515606835315423,0.9844225755444999,89944,6,SIN SOPORTE,0
SHANGHAI YUQIAN (Z FRUIT),XLD ,7,,-0.8523010805803029,-0.05126565352120005,89944,6,SIN SOPORTE,0
SHANGHAI YUQIAN (Z FRUIT),XLD ,8,,-1.4525119823723418,-0.06498421954782563,89944,6,SIN SOPORTE,0
SHANGHAI YUQIAN (Z FRUIT),XLD ,9,,-0.3814798972187827,0.46847985228112166,89944,6,SIN SOPORTE,0
SHANGHAI YUQIAN (Z FRUIT),XLD ,10,,-2.004234599254185,-0.626420028867505,89944,6,SIN SOPORTE,0
SHANGHAI YUQIAN (Z FRUIT),XLD ,11,,-1.3192978085192772,1.1604802922745419,89944,6,SIN SOPORTE,0
SHANGHAI YUQIAN (Z FRUIT),XLD ,12,,-0.023264895613383407,1.8068025810233936,89944,6,SIN SOPORTE,0
SHANGHAI YUQIAN (Z FRUIT),XLD ,13,,-2.2596299219643123,0.2194499713135305,89944,6,SIN SOPORTE,0
SHANGHAI YUQIAN (Z FRUIT),XLD ,14,,-1.3666978242179235,1.034043933570289,89944,6,SIN SOPORTE,0
SHANGHAI YUQIAN (Z FRUIT),XLD ,15,,-10.215739298174,-2.504246698417277,89944,6,SIN SOPORTE,0
SHANGHAI YUQIAN (Z FRUIT),4JDD,3,,-3.661251213692907,4.2446522403919,89944,6,SIN SOPORTE,3
SHANGHAI YUQIAN (Z FRUIT),4JDD,4,-2.256162603262485,-4.927955065938555,0.4156298594135701,89944,6,INCIERTO,70
SHANGHAI YUQIAN (Z FRUIT),4JDD,5,3.6456649228930473,1.0441281186563751,6.24720174203088,89944,6,MEJOR,87
SHANGHAI YUQIAN (Z FRUIT),4JDD,6,-0.14254971413686235,-1.683938616934772,1.398839188661246,89944,6,INCIERTO,136
SHANGHAI YUQIAN (Z FRUIT),4JDD,7,0.3977204328502211,-1.1629505427960996,1.9583914084965697,89944,6,INCIERTO,125
SHANGHAI YUQIAN (Z FRUIT),4JDD,8,1.2447400372475386,0.34301287483752874,2.1464671884816773,89944,6,MEJOR,136
SHANGHAI YUQIAN (Z FRUIT),4JDD,9,-2.4647779291879672,-3.617334403986264,-1.3122214543896848,89944,6,PEOR,203
SHANGHAI YUQIAN (Z FRUIT),4JDD,10,-4.979086986161178,-6.815252821878575,-3.142921150443697,89944,6,PEOR,152
SHANGHAI YUQIAN (Z FRUIT),4JDD,11,-2.620700502987223,-4.879533842028515,-0.36186716394593255,89944,6,PEOR,78
SHANGHAI YUQIAN (Z FRUIT),4JDD,12,0.7953923355834043,-0.45001991928546214,2.04080459045232,89944,6,INCIERTO,106
SHANGHAI YUQIAN (Z FRUIT),4JDD,13,0.8623605982193112,-0.4106789053887505,2.135400101834649,89944,6,INCIERTO,69
SHANGHAI YUQIAN (Z FRUIT),4JDD,14,2.794240362326735,-0.24025680328180465,5.828737527935276,89944,6,INCIERTO,48
SHANGHAI YUQIAN (Z FRUIT),4JDD,15,0.8666065686775255,-8.105192122983121,9.838405260367274,89944,6,INCIERTO,13
SHANGHAI YUQIAN (Z FRUIT),5JDD,3,,3.256542440344904,7.545937726972987,89944,6,SIN SOPORTE,0
SHANGHAI YUQIAN (Z FRUIT),5JDD,4,,1.126139946472011,2.0273892137304985,89944,6,SIN SOPORTE,0
SHANGHAI YUQIAN (Z FRUIT),5JDD,5,,0.7411305827776993,1.3629544200652794,89944,6,SIN SOPORTE,2
SHANGHAI YUQIAN (Z FRUIT),5JDD,6,0.7179916295380189,0.4515606835315406,0.9844225755444984,89944,6,MEJOR,12
SHANGHAI YUQIAN (Z FRUIT),5JDD,7,,-0.8523010805802818,-0.05126565352119278,89944,6,SIN SOPORTE,5
SHANGHAI YUQIAN (Z FRUIT),5JDD,8,,-1.4525119823723416,-0.06498421954782574,89944,6,SIN SOPORTE,0
SHANGHAI YUQIAN (Z FRUIT),5JDD,9,,-0.3814798972187901,0.4684798522811095,89944,6,SIN SOPORTE,9
SHANGHAI YUQIAN (Z FRUIT),5JDD,10,,-2.0042345992541826,-0.6264200288674927,89944,6,SIN SOPORTE,5
SHANGHAI YUQIAN (Z FRUIT),5JDD,11,,-1.3192978085174576,1.1604802922800588,89944,6,SIN SOPORTE,0
SHANGHAI YUQIAN (Z FRUIT),5JDD,12,,-0.023264895615383363,1.8068025810231199,89944,6,SIN SOPORTE,4
SHANGHAI YUQIAN (Z FRUIT),5JDD,13,,-2.2596299220171763,0.21944997133729083,89944,6,SIN SOPORTE,8
SHANGHAI YUQIAN (Z FRUIT),5JDD,14,,-1.3666978241973053,1.0340439335387568,89944,6,SIN SOPORTE,0
SHANGHAI YUQIAN (Z FRUIT),5JDD,15,,-10.21573929842219,-2.5042466981508977,89944,6,SIN SOPORTE,4
SHANGHAI YUQIAN (Z FRUIT),5JD,3,,3.256542440344199,7.545937726972477,89944,6,SIN SOPORTE,0
SHANGHAI YUQIAN (Z FRUIT),5JD,4,,1.1261399464720245,2.027389213730528,89944,6,SIN SOPORTE,2
SHANGHAI YUQIAN (Z FRUIT),5JD,5,,0.7411305827776933,1.3629544200652783,89944,6,SIN SOPORTE,8
SHANGHAI YUQIAN (Z FRUIT),5JD,6,0.7179916295380202,0.4515606835315435,0.9844225755445013,89944,6,MEJOR,34
SHANGHAI YUQIAN (Z FRUIT),5JD,7,-0.451783367050723,-0.8523010805802801,-0.05126565352119439,89944,6,PEOR,16
SHANGHAI YUQIAN (Z FRUIT),5JD,8,,-1.4525119823723232,-0.06498421954780154,89944,6,SIN SOPORTE,4
SHANGHAI YUQIAN (Z FRUIT),5JD,9,0.04349997753116597,-0.38147989721878445,0.4684798522811145,89944,6,INCIERTO,13
SHANGHAI YUQIAN (Z FRUIT),5JD,10,-1.3153273140608093,-2.0042345992541954,-0.6264200288674944,89944,6,PEOR,15
SHANGHAI YUQIAN (Z FRUIT),5JD,11,-0.07089096954502772,-1.235562854388503,1.093780915300611,89944,6,INCIERTO,17
SHANGHAI YUQIAN (Z FRUIT),5JD,12,0.8917688427027315,-0.02326489561656142,1.8068025810211146,89944,6,INCIERTO,13
SHANGHAI YUQIAN (Z FRUIT),5JD,13,4.55012309634958,-1.2090954099011197,10.309341602601187,89944,6,INCIERTO,10
SHANGHAI YUQIAN (Z FRUIT),5JD,14,,-1.3810535843879004,0.9999604838996852,89944,6,SIN SOPORTE,1
SHANGHAI YUQIAN (Z FRUIT),5JD,15,,-21.475797274260916,3.9609339916587505,89944,6,SIN SOPORTE,8
SHANGHAI YUQIAN (Z FRUIT),5J,3,,3.2565424403432273,7.545937726971797,89944,6,SIN SOPORTE,0
SHANGHAI YUQIAN (Z FRUIT),5J,4,,1.1261399464719997,2.02738921373051,89944,6,SIN SOPORTE,1
SHANGHAI YUQIAN (Z FRUIT),5J,5,,0.7411305827776953,1.3629544200652834,89944,6,SIN SOPORTE,2
SHANGHAI YUQIAN (Z FRUIT),5J,6,0.717991629538024,0.45156068353154033,0.9844225755444969,89944,6,MEJOR,16
