BROKER,CALIBRE,SEMANA,CATE,CI_LO,CI_HI,N,N_TEMP,DIRECCION
SHENYANG QUPAI TRADING CO. LTD,XLDD,13,-0.3243339164437202,-0.5911552487217403,-0.05751258416933819,60297,6,PEOR
SHENYANG QUPAI TRADING CO. LTD,XLDD,14,-0.39553695098675234,-0.5598107728305071,-0.23126312914481661,60297,6,PEOR
SHENYANG QUPAI TRADING CO. LTD,XLDD,15,-1.5094271958630543,-2.105225827920361,-0.9136285638071118,60297,6,PEOR
SHENYANG QUPAI TRADING CO. LTD,4JD,3,0.07171734333103075,-0.9179285063039946,1.0613631929661127,60297,6,INCIERTO
SHENYANG QUPAI TRADING CO. LTD,4JD,4,0.18370000654352636,-0.07303077398006003,0.4404307870671122,60297,6,INCIERTO
SHENYANG QUPAI TRADING CO. LTD,4JD,5,-0.07914627196135626,-0.21810059785739935,0.059808053934679695,60297,6,INCIERTO
SHENYANG QUPAI TRADING CO. LTD,4JD,6,0.2971518657711454,0.23635113394027632,0.35795259760201,60297,6,MEJOR
SHENYANG QUPAI TRADING CO. LTD,4JD,7,-0.0674402765256481,-0.19684629326960032,0.06196574021830942,60297,6,INCIERTO
SHENYANG QUPAI TRADING CO. LTD,4JD,8,0.25089097825798445,0.1589165034700351,0.3428654530459373,60297,6,MEJOR
SHENYANG QUPAI TRADING CO. LTD,4JD,9,-0.3415150752203502,-0.5411080941062353,-0.14192205633502825,60297,6,PEOR
SHENYANG QUPAI TRADING CO. LTD,4JD,10,-0.0015451424818344606,-0.17416223752605797,0.17107195256239965,60297,6,INCIERTO
SHENYANG QUPAI TRADING CO. LTD,4JD,11,-0.2574643230336231,-0.4118776507890418,-0.10305099527820089,60297,6,PEOR
SHENYANG QUPAI TRADING CO. LTD,4JD,12,0.8382971802724484,0.545436910025229,1.1311574505196607,60297,6,MEJOR
SHENYANG QUPAI TRADING CO. LTD,4JD,13,-0.23189355349296648,-0.8127600431104709,0.3489729361245947,60297,6,INCIERTO
SHENYANG QUPAI TRADING CO. LTD,4JD,14,0.3370520729900113,0.139518934173252,0.5345852118067704,60297,6,MEJOR
SHENYANG QUPAI TRADING CO. LTD,4JD,15,0.010632696713400946,-2.4955816674669875,2.5168470608865126,60297,6,INCIERTO
SHENYANG QUPAI TRADING CO. LTD,3JDD,3,-0.35362786919722566,-0.7057575707168886,-0.0014981676630108631,60297,6,PEOR
SHENYANG QUPAI TRADING CO. LTD,3JDD,4,0.2746370184832647,0.1126031861390265,0.43667085082750046,60297,6,MEJOR
SHENYANG QUPAI TRADING CO. LTD,3JDD,5,0.33882411779336685,0.11804738021437425,0.5596008553723452,60297,6,MEJOR
SHENYANG QUPAI TRADING CO. LTD,3JDD,6,0.005719954287009443,-0.10848760797503747,0.1199275165490581,60297,6,INCIERTO
SHENYANG QUPAI TRADING CO. LTD,3JDD,7,-0.10027628532396049,-0.18802298069354373,-0.012529589954374615,60297,6,PEOR
SHENYANG QUPAI TRADING CO. LTD,3JDD,8,-0.21781038281231746,-0.3226158328970646,-0.11300493272757035,60297,6,PEOR
SHENYANG QUPAI TRADING CO. LTD,3JDD,9,0.43950857516699826,0.23293846764113502,0.6460786826928393,60297,6,MEJOR
SHENYANG QUPAI TRADING CO. LTD,3JDD,10,0.30430917441825844,0.1653934569001112,0.44322489193640213,60297,6,MEJOR
SHENYANG QUPAI TRADING CO. LTD,3JDD,11,0.09226529232299918,-0.08247966403633711,0.26701024873793855,60297,6,INCIERTO
SHENYANG QUPAI TRADING CO. LTD,3JDD,12,0.3888636384648534,0.10066928635228994,0.6770579905774177,60297,6,MEJOR
SHENYANG QUPAI TRADING CO. LTD,3JDD,13,0.26746168080717325,-0.23803439294641737,0.7729577396596026,60297,6,INCIERTO
SHENYANG QUPAI TRADING CO. LTD,3JDD,14,0.0732971440231438,-0.17108841839189373,0.31768270643812446,60297,6,INCIERTO
SHENYANG QUPAI TRADING CO. LTD,3JDD,15,1.3223498426568767,0.9295404311008977,1.7151592542128558,60297,6,MEJOR
SHENYANG QUPAI TRADING CO. LTD,3JD,3,-0.3876880766603108,-1.4573216065187808,0.6819454531994664,60297,6,INCIERTO
SHENYANG QUPAI TRADING CO. LTD,3JD,4,0.452420568458373,0.3345285125549591,0.5703126243617862,60297,6,MEJOR
SHENYANG QUPAI TRADING CO. LTD,3JD,5,0.17049900752351732,0.044517505737494606,0.2964805093092853,60297,6,MEJOR
SHENYANG QUPAI TRADING CO. LTD,3JD,6,-0.03639686475999615,-0.07691082766394508,0.004117098143952773,60297,6,INCIERTO
SHENYANG QUPAI TRADING CO. LTD,3JD,7,0.11541569421607023,0.05603585881762368,0.17479552961451544,60297,6,MEJOR
SHENYANG QUPAI TRADING CO. LTD,3JD,8,-0.0686677059523011,-0.12393485654870365,-0.013400555355900776,60297,6,PEOR
SHENYANG QUPAI TRADING CO. LTD,3JD,9,-0.20895386127540938,-0.29063197814381164,-0.12727574440700534,60297,6,PEOR
SHENYANG QUPAI TRADING CO. LTD,3JD,10,0.05840534204251302,-0.017206294303956926,0.1340169783889834,60297,6,INCIERTO
SHENYANG QUPAI TRADING CO. LTD,3JD,11,-0.07204348909233915,-0.21067500768435168,0.06658802949967246,60297,6,INCIERTO
SHENYANG QUPAI TRADING CO. LTD,3JD,12,0.2650077224088605,0.07651349113357614,0.4535019536841306,60297,6,MEJOR
SHENYANG QUPAI TRADING CO. LTD,3JD,13,0.1708952879187322,-0.15459474612492385,0.4963853219623882,60297,6,INCIERTO
SHENYANG QUPAI TRADING CO. LTD,3JD,14,0.5685426301889152,0.4091813366561977,0.7279039237217463,60297,6,MEJOR
SHENYANG QUPAI TRADING CO. LTD,3JD,15,0.2390358904885943,-0.1565659902433093,0.6346377714824323,60297,6,INCIERTO
SHENYANG QUPAI TRADING CO. LTD,2J,3,1.5082938623679731,1.0969867857016598,1.9196009390343742,60297,6,MEJOR
SHENYANG QUPAI TRADING CO. LTD,2J,4,0.42914318268177265,0.3425622616514535,0.5157241037121078,60297,6,MEJOR
SHENYANG QUPAI TRADING CO. LTD,2J,5,0.3218368393222075,0.2571664045251959,0.38650727411919955,60297,6,MEJOR
SHENYANG QUPAI TRADING CO. LTD,2J,6,-0.08949939412033779,-0.1171914884689495,-0.06180729977172872,60297,6,PEOR
SHENYANG QUPAI TRADING CO. LTD,2J,7,0.05134068640104772,0.014743571458390073,0.08793780134370535,60297,6,MEJOR
SHENYANG QUPAI TRADING CO. LTD,2J,8,0.012792632428087813,-0.054069061461899603,0.07965432631807166,60297,6,INCIERTO
SHENYANG QUPAI TRADING CO. LTD,2J,9,-0.17774043287755648,-0.2511004105964302,-0.10438045515868413,60297,6,PEOR
SHENYANG QUPAI TRADING CO. LTD,2J,10,0.018504292244344356,-0.06446181930739193,0.10147040379607708,60297,6,INCIERTO
SHENYANG QUPAI TRADING CO. LTD,2J,11,-0.21073205448354404,-0.32186145371656216,-0.09960265524774548,60297,6,PEOR
SHENYANG QUPAI TRADING CO. LTD,2J,12,0.12203203210725633,-0.05869906885936327,0.30276313307404645,60297,6,INCIERTO
SHENYANG QUPAI TRADING CO. LTD,2J,13,-0.32433391643917275,-0.5911552487269631,-0.0575125841586584,60297,6,PEOR
SHENYANG QUPAI TRADING CO. LTD,2J,14,-0.3955369509869797,-0.559810772834813,-0.23126312914096545,60297,6,PEOR
SHENYANG QUPAI TRADING CO. LTD,2J,15,-1.509427195852595,-2.1052258279152802,-0.9136285638008241,60297,6,PEOR
SHENYANG QUPAI TRADING CO. LTD,2JD,3,-0.8526671014260501,-1.1878663661004913,-0.5174678369844394,60297,6,PEOR
SHENYANG QUPAI TRADING CO. LTD,2JD,4,0.16543925546717175,0.08676957875232949,0.24410893218201266,60297,6,MEJOR
SHENYANG QUPAI TRADING CO. LTD,2JD,5,0.18628187068464408,0.12181594982103247,0.25074779154825655,60297,6,MEJOR
SHENYANG QUPAI TRADING CO. LTD,2JD,6,-0.056107430829630545,-0.11355759722914335,0.0013427355698795995,60297,6,INCIERTO
SHENYANG QUPAI TRADING CO. LTD,2JD,7,0.07487916347381152,0.010759605061326352,0.13899872188629578,60297,6,MEJOR
SHENYANG QUPAI TRADING CO. LTD,2JD,8,0.04827674882398303,-0.010995264741587171,0.10754876238955144,60297,6,INCIERTO
SHENYANG QUPAI TRADING CO. LTD,2JD,9,0.30606432572230835,0.206560520188036,0.40556813125657887,60297,6,MEJOR
SHENYANG QUPAI TRADING CO. LTD,2JD,10,0.10360062782911594,0.018840166352877816,0.1883610893053514,60297,6,MEJOR
SHENYANG QUPAI TRADING CO. LTD,2JD,11,0.03995047265059681,-0.1304047361993128,0.2103056815005046,60297,6,INCIERTO
SHENYANG QUPAI TRADING CO. LTD,2JD,12,0.2639780878512141,0.03134664000555684,0.4966095356968714,60297,6,MEJOR
SHENYANG QUPAI TRADING CO. LTD,2JD,13,-0.821511320668903,-1.8297400333193887,0.18671739198158088,60297,6,INCIERTO
SHENYANG QUPAI TRADING CO. LTD,2JD,14,0.49279633380501764,0.40338909379770593,0.5822035737395697,60297,6,MEJOR
SHENYANG QUPAI TRADING CO. LTD,2JD,15,-0.2559357142308727,-0.5307122602862722,0.018840831824526727,60297,6,INCIERTO
SHENYANG QUPAI TRADING CO. LTD,3J,3,4.42766540782938,3.904986471272139,4.950344344387129,60297,6,MEJOR
SHENYANG QUPAI TRADING CO. LTD,3J,4,0.1596857502522493,0.013484557110326145,0.3058869433941831,60297,6,MEJOR
SHENYANG QUPAI TRADING CO. LTD,3J,5,0.1856213423961326,0.03497656059531029,0.33626612418365354,60297,6,MEJOR
SHENYANG QUPAI TRADING CO. LTD,3J,6,-0.032339108609800965,-0.10878770335043224,0.04410948613082995,60297,6,INCIERTO
SHENYANG QUPAI TRADING CO. LTD,3J,7,0.10454540416838043,0.04623251846175498,0.1628582898750023,60297,6,MEJOR
SHENYANG QUPAI TRADING CO. LTD,3J,8,-0.02538140340430095,-0.10183095443138909,0.051068147622797835,60297,6,INCIERTO
SHENYANG QUPAI TRADING CO. LTD,3J,9,-0.2680435515074908,-0.36205038436217174,-0.17403671865019155,60297,6,PEOR
SHENYANG QUPAI TRADING CO. LTD,3J,10,-0.009274839438206506,-0.11541854173642527,0.09686886286003887,60297,6,INCIERTO
SHENYANG QUPAI TRADING CO. LTD,3J,11,-0.2735332968051374,-0.5182429274837499,-0.02882366612665288,60297,6,PEOR
SHENYANG QUPAI TRADING CO. LTD,3J,12,0.12483832539874129,-0.12356863820852204,0.3732452892388352,60297,6,INCIERTO
SHENYANG QUPAI TRADING CO. LTD,3J,13,-0.31987806986290934,-0.598718227581482,-0.04103791214399577,60297,6,PEOR
SHENYANG QUPAI TRADING CO. LTD,3J,14,-0.2749701462307712,-0.47807790919211085,-0.07186238327670758,60297,6,PEOR
SHENYANG QUPAI TRADING CO. LTD,3J,15,-1.362382963357959,-2.3996828909301686,-0.32508303700811036,60297,6,PEOR
SHENYANG QUPAI TRADING CO. LTD,4J,3,2.420000030722008,2.0664249972330624,2.773575055937962,60297,6,MEJOR
SHENYANG QUPAI TRADING CO. LTD,4J,4,1.541273832321167,1.0535225882436168,2.0290249571894274,60297,6,MEJOR
SHENYANG QUPAI TRADING CO. LTD,4J,5,-0.014456586875337463,-0.33160586555793004,0.30269269180725417,60297,6,INCIERTO
SHENYANG QUPAI TRADING CO. LTD,4J,6,-0.10879299865234238,-0.2245604653357649,0.006974468031069464,60297,6,INCIERTO
SHENYANG QUPAI TRADING CO. LTD,4J,7,-0.1063319345641498,-0.2641990767029204,0.05153520757462304,60297,6,INCIERTO
SHENYANG QUPAI TRADING CO. LTD,4J,8,0.5063732119574524,0.18514721054045347,0.8275992133374748,60297,6,MEJOR
SHENYANG QUPAI TRADING CO. LTD,4J,9,0.5860741745096127,0.3539235472816509,0.8182248017375942,60297,6,MEJOR
SHENYANG QUPAI TRADING CO. LTD,4J,10,0.13335672603133464,-0.03683696852560009,0.3035504205882684,60297,6,INCIERTO
SHENYANG QUPAI TRADING CO. LTD,4J,11,-0.2938444539981666,-0.6251393375004803,0.03745042950360611,60297,6,INCIERTO
SHENYANG QUPAI TRADING CO. LTD,4J,12,-0.20595537139251974,-0.40298016090169425,-0.008930581868338616,60297,6,PEOR
SHENYANG QUPAI TRADING CO. LTD,4J,13,1.8035226952897574,-0.056986415494614695,3.6640318060868617,60297,6,INCIERTO
SHENYANG QUPAI TRADING CO. LTD,4J,14,-0.7162559507561657,-1.57208918529287,0.1395772837805377,60297,6,INCIERTO
SHENYANG QUPAI TRADING CO. LTD,4J,15,-8.855727171352214,-14.4907009265854,-3.220753416121985,60297,6,PEOR
SHENYANG QUPAI TRADING CO. LTD,XLD ,3,1.5082938623679834,1.0969867857019795,1.9196009390360254,60297,6,MEJOR
SHENYANG QUPAI TRADING CO. LTD,XLD ,4,0.42914318268177176,0.34256226165145615,0.5157241037121123,60297,6,MEJOR
SHENYANG QUPAI TRADING CO. LTD,XLD ,5,0.32183683932218354,0.2571664045251827,0.3865072741191862,60297,6,MEJOR
SHENYANG QUPAI TRADING CO. LTD,XLD ,6,-0.0894993941203382,-0.11719148846894921,-0.061807299771728885,60297,6,PEOR
SHENYANG QUPAI TRADING CO. LTD,XLD ,7,0.05134068640104594,0.014743571458383196,0.08793780134369802,60297,6,MEJOR
SHENYANG QUPAI TRADING CO. LTD,XLD ,8,0.012792632428087813,-0.05406906146190206,0.07965432631807057,60297,6,INCIERTO
SHENYANG QUPAI TRADING CO. LTD,XLD ,9,-0.17774043287755736,-0.2511004105964289,-0.10438045515868319,60297,6,PEOR
SHENYANG QUPAI TRADING CO. LTD,XLD ,10,0.018504292244349685,-0.0644618193073881,0.1014704037960768,60297,6,INCIERTO
SHENYANG QUPAI TRADING CO. LTD,XLD ,11,-0.2107320544833744,-0.3218614537207739,-0.09960265524750654,60297,6,PEOR
SHENYANG QUPAI TRADING CO. LTD,XLD ,12,0.12203203210728475,-0.05869906885938847,0.3027631330739579,60297,6,INCIERTO
SHENYANG QUPAI TRADING CO. LTD,XLD ,13,-0.3243339164437202,-0.5911552487334195,-0.05751258415220195,60297,6,PEOR
SHENYANG QUPAI TRADING CO. LTD,XLD ,14,-0.3955369509872071,-0.55981077282486,-0.23126312914909944,60297,6,PEOR
SHENYANG QUPAI TRADING CO. LTD,XLD ,15,-1.5094271958494119,-2.105225827988494,-0.9136285637289745,60297,6,PEOR
SHENYANG QUPAI TRADING CO. LTD,4JDD,3,-0.7616264287794365,-1.6879052121170752,0.1646523545741183,60297,6,INCIERTO
