BROKER,ETIQUETA,SEMANA,CATE,CI_LO,CI_HI,N,N_TEMP,DIRECCION,N_OBS
SHANGHAI YUQIAN (Z FRUIT),SAN FRANCISCO,9,-0.1227006086835063,-0.15467906277714677,-0.09072215458986495,89944,6,PEOR,4672
SHANGHAI YUQIAN (Z FRUIT),SAN FRANCISCO,10,-0.31658153911499287,-0.3466304750697858,-0.28653260316019646,89944,6,PEOR,2889
SHANGHAI YUQIAN (Z FRUIT),SAN FRANCISCO,11,-0.24050685909109243,-0.28439179327396985,-0.19662192490607994,89944,6,PEOR,1746
SHANGHAI YUQIAN (Z FRUIT),SAN FRANCISCO,12,0.42407048455692387,0.34983745516809694,0.4983035139463876,89944,6,MEJOR,1360
SHANGHAI YUQIAN (Z FRUIT),SAN FRANCISCO,13,-0.00841900064915535,-0.17115034067046356,0.15431233935941988,89944,6,INCIERTO,644
SHANGHAI YUQIAN (Z FRUIT),SAN FRANCISCO,14,0.19491259948699735,0.10786453425079856,0.28196066481050763,89944,6,MEJOR,923
SHANGHAI YUQIAN (Z FRUIT),SAN FRANCISCO,15,0.24849922978319228,-0.3482945179591368,0.8452929798538277,89944,6,INCIERTO,97
SHANGHAI YUQIAN (Z FRUIT),YELLOW DREAMS,3,,0.41449046827260716,0.619794291200332,89944,6,SIN SOPORTE,8
SHANGHAI YUQIAN (Z FRUIT),YELLOW DREAMS,4,,0.2812648845937069,0.3645515046313208,89944,6,SIN SOPORTE,7
SHANGHAI YUQIAN (Z FRUIT),YELLOW DREAMS,5,0.14315629867443835,0.12109146324820806,0.1652211341006673,89944,6,MEJOR,39
SHANGHAI YUQIAN (Z FRUIT),YELLOW DREAMS,6,0.27301628911316256,0.25475369664102754,0.29127888158529736,89944,6,MEJOR,534
SHANGHAI YUQIAN (Z FRUIT),YELLOW DREAMS,7,-0.0792093604249533,-0.10495634251636946,-0.053462378333537605,89944,6,PEOR,639
SHANGHAI YUQIAN (Z FRUIT),YELLOW DREAMS,8,0.07087264264031146,0.04675622598086287,0.09498905929975782,89944,6,MEJOR,278
SHANGHAI YUQIAN (Z FRUIT),YELLOW DREAMS,9,0.07800843625211484,0.03296054930782181,0.1230563231964083,89944,6,MEJOR,306
SHANGHAI YUQIAN (Z FRUIT),YELLOW DREAMS,10,-1.284691993612796,-1.761189116482436,-0.808194870277495,89944,6,PEOR,400
SHANGHAI YUQIAN (Z FRUIT),YELLOW DREAMS,11,0.24306465795601895,0.03433154028675994,0.45179777562527523,89944,6,MEJOR,255
SHANGHAI YUQIAN (Z FRUIT),YELLOW DREAMS,12,0.4072468657686841,0.35135846882199223,0.46313526265716826,89944,6,MEJOR,244
SHANGHAI YUQIAN (Z FRUIT),YELLOW DREAMS,13,-0.044717865996062756,-0.5701617691064487,0.48072603990829077,89944,6,INCIERTO,94
SHANGHAI YUQIAN (Z FRUIT),YELLOW DREAMS,14,0.31952474860008806,0.24509938620564706,0.39395011099452903,89944,6,MEJOR,99
SHANGHAI YUQIAN (Z FRUIT),YELLOW DREAMS,15,-0.7382616996765137,-1.7099742295186156,0.2334508227150075,89944,6,INCIERTO,49
SHANGHAI YUQIAN (Z FRUIT),GARCES,3,0.5171423796346062,0.41449046734565914,0.619794291807138,89944,6,MEJOR,321
SHANGHAI YUQIAN (Z FRUIT),GARCES,4,0.3229081946125132,0.28126488459370735,0.364551504631321,89944,6,MEJOR,2689
SHANGHAI YUQIAN (Z FRUIT),GARCES,5,0.14315629867443835,0.12109146324820821,0.1652211341006676,89944,6,MEJOR,4054
SHANGHAI YUQIAN (Z FRUIT),GARCES,6,0.27301628911316156,0.2547536966410272,0.2912788815852968,89944,6,MEJOR,6942
SHANGHAI YUQIAN (Z FRUIT),GARCES,7,-0.07920936042495375,-0.10495634251636987,-0.05346237833353806,89944,6,PEOR,7055
SHANGHAI YUQIAN (Z FRUIT),GARCES,8,0.07087264264031101,0.046756225980864166,0.09498905929975919,89944,6,MEJOR,3695
SHANGHAI YUQIAN (Z FRUIT),GARCES,9,0.0780084362521154,0.032960549307822225,0.12305632319640857,89944,6,MEJOR,4369
SHANGHAI YUQIAN (Z FRUIT),GARCES,10,-0.18992095818504984,-0.2405583904505433,-0.1392835259195617,89944,6,PEOR,3278
SHANGHAI YUQIAN (Z FRUIT),GARCES,11,0.09343830490510152,0.029523979812800846,0.1573526299974004,89944,6,MEJOR,2470
SHANGHAI YUQIAN (Z FRUIT),GARCES,12,0.3998693592729978,0.33918009192370996,0.4605586266222857,89944,6,MEJOR,2572
SHANGHAI YUQIAN (Z FRUIT),GARCES,13,0.06509115453081904,-0.08497618771185192,0.2151584995674577,89944,6,INCIERTO,1240
SHANGHAI YUQIAN (Z FRUIT),GARCES,14,0.3271514367079362,0.25103121271903417,0.4032716615117455,89944,6,MEJOR,963
SHANGHAI YUQIAN (Z FRUIT),GARCES,15,-0.8913914025761187,-1.1314758552297393,-0.6513069489911757,89944,6,PEOR,166
SHANGHAI YUQIAN (Z FRUIT),LUCKY,3,0.14737252797931433,-0.04065441441991369,0.33539946851589714,89944,6,INCIERTO,260
SHANGHAI YUQIAN (Z FRUIT),LUCKY,4,0.1371562800695756,0.02670489932511519,0.24760766081767394,89944,6,MEJOR,1069
SHANGHAI YUQIAN (Z FRUIT),LUCKY,5,-0.09287747981396421,-0.13150768734192014,-0.054247272286320945,89944,6,PEOR,730
SHANGHAI YUQIAN (Z FRUIT),LUCKY,6,-0.008868861005871587,-0.08433918232118948,0.06660146030682439,89944,6,INCIERTO,1501
SHANGHAI YUQIAN (Z FRUIT),LUCKY,7,0.19291546842214302,0.14463679155866896,0.24119414528834557,89944,6,MEJOR,1350
SHANGHAI YUQIAN (Z FRUIT),LUCKY,8,0.4059610894837533,0.3422334429898902,0.46968873593396065,89944,6,MEJOR,345
SHANGHAI YUQIAN (Z FRUIT),LUCKY,9,0.28864294977393,0.1907832158787826,0.38650268355266204,89944,6,MEJOR,621
SHANGHAI YUQIAN (Z FRUIT),LUCKY,10,0.18333539366722107,0.0925697273703195,0.2741010003594778,89944,6,MEJOR,837
SHANGHAI YUQIAN (Z FRUIT),LUCKY,11,0.4248126707971096,0.3119236868554564,0.5377018931573418,89944,6,MEJOR,382
SHANGHAI YUQIAN (Z FRUIT),LUCKY,12,0.33750497125583934,0.24536985492067054,0.42964008759100814,89944,6,MEJOR,355
SHANGHAI YUQIAN (Z FRUIT),LUCKY,13,0.003203942149411887,-0.4662399115173209,0.4726477968638825,89944,6,INCIERTO,105
SHANGHAI YUQIAN (Z FRUIT),LUCKY,14,0.2732732882723212,0.0886575831890273,0.4578889933556151,89944,6,MEJOR,91
SHANGHAI YUQIAN (Z FRUIT),LUCKY,15,0.12503907643258572,-0.9679673304585814,1.218045475873172,89944,6,INCIERTO,10
SHANGHAI YUQIAN (Z FRUIT),RED DREAMS,3,-0.6704248435489717,-1.1950831099337682,-0.1457665771605372,89944,6,PEOR,24
SHANGHAI YUQIAN (Z FRUIT),RED DREAMS,4,0.32290819461251374,0.28126488459370647,0.36455150463132013,89944,6,MEJOR,158
SHANGHAI YUQIAN (Z FRUIT),RED DREAMS,5,0.14315629867443835,0.12109146324820826,0.16522113410066755,89944,6,MEJOR,35
SHANGHAI YUQIAN (Z FRUIT),RED DREAMS,6,0.2730162891131612,0.2547536966410263,0.2912788815852959,89944,6,MEJOR,61
SHANGHAI YUQIAN (Z FRUIT),RED DREAMS,7,-0.07829531438775494,-0.1022529923210957,-0.05433763645441507,89944,6,PEOR,116
SHANGHAI YUQIAN (Z FRUIT),RED DREAMS,8,0.07301523593883319,0.04917560916251691,0.09685486271514769,89944,6,MEJOR,262
SHANGHAI YUQIAN (Z FRUIT),RED DREAMS,9,-0.7532174249712771,-0.9434900562164796,-0.5629447937271209,89944,6,PEOR,685
SHANGHAI YUQIAN (Z FRUIT),RED DREAMS,10,0.11584842205047607,-0.07213753195871161,0.30383413764108463,89944,6,INCIERTO,682
SHANGHAI YUQIAN (Z FRUIT),RED DREAMS,11,1.2412535011826549,0.00684771894333025,2.475659278299705,89944,6,MEJOR,168
SHANGHAI YUQIAN (Z FRUIT),RED DREAMS,12,0.3842904716730118,0.11133015566769505,0.657250906887618,89944,6,MEJOR,129
SHANGHAI YUQIAN (Z FRUIT),RED DREAMS,13,-0.7302596773952246,-1.221265982514131,-0.23925338345218916,89944,6,PEOR,229
SHANGHAI YUQIAN (Z FRUIT),RED DREAMS,14,-0.001489966974077106,-0.3151284583543816,0.31214852440759155,89944,6,INCIERTO,243
SHANGHAI YUQIAN (Z FRUIT),RED DREAMS,15,-0.2348238915528782,-0.7320166073013081,0.2623688241937327,89944,6,INCIERTO,238
SHANGHAI YUQIAN (Z FRUIT),GARCES RAINIER,3,,0.4144904682267336,0.6197942911443421,89944,6,SIN SOPORTE,0
SHANGHAI YUQIAN (Z FRUIT),GARCES RAINIER,4,,0.28126488459370713,0.3645515046313208,89944,6,SIN SOPORTE,8
SHANGHAI YUQIAN (Z FRUIT),GARCES RAINIER,5,0.14315629867443835,0.12109146324820846,0.1652211341006678,89944,6,MEJOR,75
SHANGHAI YUQIAN (Z FRUIT),GARCES RAINIER,6,0.27301628911316167,0.2547536966410273,0.2912788815852969,89944,6,MEJOR,652
SHANGHAI YUQIAN (Z FRUIT),GARCES RAINIER,7,-0.07920936042495419,-0.10495634251637034,-0.05346237833353848,89944,6,PEOR,401
SHANGHAI YUQIAN (Z FRUIT),GARCES RAINIER,8,0.07087264264031012,0.04675622598086412,0.09498905929975923,89944,6,MEJOR,238
SHANGHAI YUQIAN (Z FRUIT),GARCES RAINIER,9,0.07800843625211629,0.03296054930782057,0.12305632319640666,89944,6,MEJOR,195
SHANGHAI YUQIAN (Z FRUIT),GARCES RAINIER,10,-0.18992095818505073,-0.2405583904505422,-0.13928352591956014,89944,6,PEOR,154
SHANGHAI YUQIAN (Z FRUIT),GARCES RAINIER,11,0.09343830490510197,0.029523979812801804,0.1573526299974008,89944,6,MEJOR,100
SHANGHAI YUQIAN (Z FRUIT),GARCES RAINIER,12,0.399869359243894,0.3391800918576918,0.4605586266592,89944,6,MEJOR,85
SHANGHAI YUQIAN (Z FRUIT),GARCES RAINIER,13,0.11278017600125168,-0.20070668563065508,0.42626704089278733,89944,6,INCIERTO,76
SHANGHAI YUQIAN (Z FRUIT),GARCES RAINIER,14,0.3820944167673588,-0.5418586097538424,1.3060474432885596,89944,6,INCIERTO,92
SHANGHAI YUQIAN (Z FRUIT),GARCES RAINIER,15,2.675226807681611,-0.3570189530654746,5.707472568443247,89944,6,INCIERTO,53
SHANGHAI YUQIAN (Z FRUIT),SAN FRANCISCO PREMIUM,3,-0.4024091117244337,-0.5533124570013078,-0.2515057664475526,89944,6,PEOR,390
SHANGHAI YUQIAN (Z FRUIT),SAN FRANCISCO PREMIUM,4,1.043274531394003,0.8077705433957973,1.2787785193922159,89944,6,MEJOR,153
SHANGHAI YUQIAN (Z FRUIT),SAN FRANCISCO PREMIUM,5,-0.33180061527053706,-0.5514930100423352,-0.11210822049873984,89944,6,PEOR,182
SHANGHAI YUQIAN (Z FRUIT),SAN FRANCISCO PREMIUM,6,-0.3822497483861884,-0.6405930698564528,-0.12390642691592052,89944,6,PEOR,251
SHANGHAI YUQIAN (Z FRUIT),SAN FRANCISCO PREMIUM,7,-0.22786303805644792,-0.3592064056602459,-0.09651967045264995,89944,6,PEOR,252
SHANGHAI YUQIAN (Z FRUIT),SAN FRANCISCO PREMIUM,8,-0.4054464902061339,-0.6444180694053104,-0.16647491100696005,89944,6,PEOR,247
SHANGHAI YUQIAN (Z FRUIT),SAN FRANCISCO PREMIUM,9,0.08061653834404714,0.02188419866382261,0.1393488780242681,89944,6,MEJOR,77
SHANGHAI YUQIAN (Z FRUIT),SAN FRANCISCO PREMIUM,10,-0.13517155785784718,-0.2471875814161546,-0.023155534299537997,89944,6,PEOR,140
SHANGHAI YUQIAN (Z FRUIT),SAN FRANCISCO PREMIUM,11,0.3417742875273273,0.1575420548387629,0.5260065202158375,89944,6,MEJOR,158
SHANGHAI YUQIAN (Z FRUIT),SAN FRANCISCO PREMIUM,12,0.39986935928754974,0.33918009194955856,0.4605586266255409,89944,6,MEJOR,75
SHANGHAI YUQIAN (Z FRUIT),SAN FRANCISCO PREMIUM,13,,-0.08497509785574878,0.2151574115739997,89944,6,SIN SOPORTE,0
SHANGHAI YUQIAN (Z FRUIT),SAN FRANCISCO PREMIUM,14,,0.25103120060263895,0.40327167258040286,89944,6,SIN SOPORTE,0
SHANGHAI YUQIAN (Z FRUIT),SAN FRANCISCO PREMIUM,15,,-1.1314758731201158,-0.6513069311007992,89944,6,SIN SOPORTE,0
SHENYANG QUPAI TRADING CO. LTD,SAN FRANCISCO,3,-0.4645845052039774,-0.6140772585552464,-0.31509175185270755,60297,6,PEOR,249
SHENYANG QUPAI TRADING CO. LTD,SAN FRANCISCO,4,0.5174698453172872,0.46866559347963377,0.5662740971549394,60297,6,MEJOR,1591
SHENYANG QUPAI TRADING CO. LTD,SAN FRANCISCO,5,0.0860973143659618,-0.045444624827957525,0.2176392535598855,60297,6,INCIERTO,1881
SHENYANG QUPAI TRADING CO. LTD,SAN FRANCISCO,6,0.17965507329985497,0.1374901436162557,0.22182000298345425,60297,6,MEJOR,3822
SHENYANG QUPAI TRADING CO. LTD,SAN FRANCISCO,7,0.038460238912342515,0.01413071376997346,0.0627897640547169,60297,6,MEJOR,3348
SHENYANG QUPAI TRADING CO. LTD,SAN FRANCISCO,8,0.06583899307730201,0.040837605378333676,0.09084038077627034,60297,6,MEJOR,4349
SHENYANG QUPAI TRADING CO. LTD,SAN FRANCISCO,9,0.12436438478868106,0.06635153621082346,0.1823772333665391,60297,6,MEJOR,2702
SHENYANG QUPAI TRADING CO. LTD,SAN FRANCISCO,10,0.07353808669061834,0.041571454795820945,0.1055047185854264,60297,6,MEJOR,2549
SHENYANG QUPAI TRADING CO. LTD,SAN FRANCISCO,11,-0.13774360456756807,-0.2025055040092147,-0.07298170512605535,60297,6,PEOR,1831
SHENYANG QUPAI TRADING CO. LTD,SAN FRANCISCO,12,0.1542756427067209,0.09922873892149499,0.20932254649206758,60297,6,MEJOR,1256
SHENYANG QUPAI TRADING CO. LTD,SAN FRANCISCO,13,-0.16984434096048062,-0.40188498348796886,0.06219630160520637,60297,6,INCIERTO,231
SHENYANG QUPAI TRADING CO. LTD,SAN FRANCISCO,14,0.02921527487342246,-0.10961320375997899,0.16804375339040856,60297,6,INCIERTO,589
SHENYANG QUPAI TRADING CO. LTD,SAN FRANCISCO,15,1.2772399364039302,1.0265200273755413,1.527959844268166,60297,6,MEJOR,182
SHENYANG QUPAI TRADING CO. LTD,YELLOW DREAMS,3,,-1.396251004324276,-0.5784436280187406,60297,6,SIN SOPORTE,0
SHENYANG QUPAI TRADING CO. LTD,YELLOW DREAMS,4,,0.26928535834411294,0.357451374685826,60297,6,SIN SOPORTE,0
SHENYANG QUPAI TRADING CO. LTD,YELLOW DREAMS,5,,0.21420119808688662,0.2610997119017838,60297,6,SIN SOPORTE,0
SHENYANG QUPAI TRADING CO. LTD,YELLOW DREAMS,6,0.0031088054827761447,-0.023476681987708577,0.029694292953263746,60297,6,INCIERTO,64
SHENYANG QUPAI TRADING CO. LTD,YELLOW DREAMS,7,0.042871019421582446,0.020380682644732202,0.06536135619843357,60297,6,MEJOR,98
SHENYANG QUPAI TRADING CO. LTD,YELLOW DREAMS,8,-0.008177488290648682,-0.03523099295433306,0.018876016373038353,60297,6,INCIERTO,36
SHENYANG QUPAI TRADING CO. LTD,YELLOW DREAMS,9,-0.02833994518912264,-0.08024219044024973,0.023562300062006887,60297,6,INCIERTO,73
SHENYANG QUPAI TRADING CO. LTD,YELLOW DREAMS,10,-0.04880374274216592,-1.1066237238811087,1.0090162393280993,60297,6,INCIERTO,79
SHENYANG QUPAI TRADING CO. LTD,YELLOW DREAMS,11,-0.002303432975700126,-0.10330949116755668,0.09870262521616174,60297,6,INCIERTO,12
SHENYANG QUPAI TRADING CO. LTD,YELLOW DREAMS,12,,0.1039898638379469,0.2770259688143909,60297,6,SIN SOPORTE,3
SHENYANG QUPAI TRADING CO. LTD,YELLOW DREAMS,13,-0.2565790901426226,-0.601104893461532,0.08794671131364151,60297,6,INCIERTO,25
SHENYANG QUPAI TRADING CO. LTD,YELLOW DREAMS,14,,-0.00948225395145845,0.09950241763467918,60297,6,SIN SOPORTE,0
SHENYANG QUPAI TRADING CO. LTD,YELLOW DREAMS,15,,-2.9138246257952947,0.000303805356432596,60297,6,SIN SOPORTE,0
SHENYANG QUPAI TRADING CO. LTD,GARCES,3,-0.9873473161060247,-1.396251003930651,-0.5784436282377426,60297,6,PEOR,109
SHENYANG QUPAI TRADING CO. LTD,GARCES,4,0.31336836651497035,0.26928535834411366,0.3574513746858266,60297,6,MEJOR,1826
SHENYANG QUPAI TRADING CO. LTD,GARCES,5,0.23765045499433501,0.21420119808688665,0.2610997119017838,60297,6,MEJOR,2113
SHENYANG QUPAI TRADING CO. LTD,GARCES,6,0.003108805482777144,-0.023476681987709073,0.029694292953263136,60297,6,INCIERTO,4548
SHENYANG QUPAI TRADING CO. LTD,GARCES,7,0.04287101942158311,0.02038068264473208,0.06536135619843325,60297,6,MEJOR,3243
SHENYANG QUPAI TRADING CO. LTD,GARCES,8,-0.008177488290648016,-0.0352309929543342,0.018876016373037267,60297,6,INCIERTO,2915
SHENYANG QUPAI TRADING CO. LTD,GARCES,9,-0.02833994518912164,-0.08024219044024952,0.023562300062007116,60297,6,INCIERTO,3108
SHENYANG QUPAI TRADING CO. LTD,GARCES,10,-0.058015833109306136,-0.08609075969113794,-0.029940906527472555,60297,6,PEOR,3244
SHENYANG QUPAI TRADING CO. LTD,GARCES,11,-0.0691785015127766,-0.13982801180338256,0.0014710087778302128,60297,6,INCIERTO,1724
SHENYANG QUPAI TRADING CO. LTD,GARCES,12,0.2052155947603751,0.1208005845407255,0.28963060503823235,60297,6,MEJOR,1695
SHENYANG QUPAI TRADING CO. LTD,GARCES,13,-0.18971333777881227,-0.35413756441450017,-0.025289117662382454,60297,6,PEOR,652
SHENYANG QUPAI TRADING CO. LTD,GARCES,14,0.039355839893687516,-0.024396741328674143,0.10310842018472659,60297,6,INCIERTO,1032
SHENYANG QUPAI TRADING CO. LTD,GARCES,15,-0.4510848307982087,-0.6393427779380371,-0.262826884589703,60297,6,PEOR,186
SHENYANG QUPAI TRADING CO. LTD,LUCKY,3,0.28657298907637596,0.10927560516086385,0.46387037299188805,60297,6,MEJOR,190
SHENYANG QUPAI TRADING CO. LTD,LUCKY,4,0.29231711761531187,0.1084586390936507,0.47617559614243,60297,6,MEJOR,255
SHENYANG QUPAI TRADING CO. LTD,LUCKY,5,-0.2646453310123178,-0.3282005501545838,-0.20109011186951176,60297,6,PEOR,648
SHENYANG QUPAI TRADING CO. LTD,LUCKY,6,-0.2576379301790137,-0.324508037893725,-0.1907678224656862,60297,6,PEOR,1124
SHENYANG QUPAI TRADING CO. LTD,LUCKY,7,0.24799925608704143,0.20138186533595884,0.2946166468376693,60297,6,MEJOR,742
SHENYANG QUPAI TRADING CO. LTD,LUCKY,8,-0.03908809219865361,-0.10486027044704122,0.026684086020630146,60297,6,INCIERTO,667
SHENYANG QUPAI TRADING CO. LTD,LUCKY,9,0.9045629011234269,0.7846169871613492,1.024508815492958,60297,6,MEJOR,466
SHENYANG QUPAI TRADING CO. LTD,LUCKY,10,0.46627868711948395,0.4098208793254785,0.5227365247158118,60297,6,MEJOR,817
SHENYANG QUPAI TRADING CO. LTD,LUCKY,11,-0.10846080724149942,-0.18385608858472574,-0.0330656153052403,60297,6,PEOR,362
SHENYANG QUPAI TRADING CO. LTD,LUCKY,12,0.5916096629589447,0.4537936399553456,0.7294256860207513,60297,6,MEJOR,188
SHENYANG QUPAI TRADING CO. LTD,LUCKY,13,2.399669326841831,2.125339742325048,2.6739989114750298,60297,6,MEJOR,31
SHENYANG QUPAI TRADING CO. LTD,LUCKY,14,0.15164783131331205,0.022443554067319543,0.28085210855930454,60297,6,MEJOR,104
SHENYANG QUPAI TRADING CO. LTD,LUCKY,15,0.5432811360806227,0.40997356269897445,0.6765887057369805,60297,6,MEJOR,67
SHENYANG QUPAI TRADING CO. LTD,RED DREAMS,3,-0.06260363970432081,-0.753452131149728,0.6282448517410861,60297,6,INCIERTO,83
SHENYANG QUPAI TRADING CO. LTD,RED DREAMS,4,0.3133683665149696,0.2692853583441135,0.35745137468582655,60297,6,MEJOR,19
SHENYANG QUPAI TRADING CO. LTD,RED DREAMS,5,0.2376504549943348,0.21420119808688598,0.26109971190178316,60297,6,MEJOR,110
SHENYANG QUPAI TRADING CO. LTD,RED DREAMS,6,,-0.023476681987709774,0.029694292953262723,60297,6,SIN SOPORTE,1
SHENYANG QUPAI TRADING CO. LTD,RED DREAMS,7,0.043355502120130174,0.019634608142205467,0.0670763960980571,60297,6,MEJOR,137
SHENYANG QUPAI TRADING CO. LTD,RED DREAMS,8,-0.008740815636167243,-0.034684647279317506,0.01720301600698435,60297,6,INCIERTO,262
SHENYANG QUPAI TRADING CO. LTD,RED DREAMS,9,-1.7070403869713058,-2.0223871167071676,-1.3916936572353606,60297,6,PEOR,92
SHENYANG QUPAI TRADING CO. LTD,RED DREAMS,10,-0.5866742730140686,-0.7946205787490568,-0.3787276096512118,60297,6,PEOR,151
SHENYANG QUPAI TRADING CO. LTD,RED DREAMS,11,-0.37819750062772073,-1.865302664367886,1.1089076584558313,60297,6,INCIERTO,87
SHENYANG QUPAI TRADING CO. LTD,RED DREAMS,12,0.5084352493286133,0.3336345225337576,0.6832359463211466,60297,6,MEJOR,493
SHENYANG QUPAI TRADING CO. LTD,RED DREAMS,13,-0.7064364440739155,-1.3035368839704307,-0.10933600045211023,60297,6,PEOR,158
SHENYANG QUPAI TRADING CO. LTD,RED DREAMS,14,-0.09236315319208188,-0.9273136233968438,0.7425873170117704,60297,6,INCIERTO,73
SHENYANG QUPAI TRADING CO. LTD,RED DREAMS,15,-3.169124930746193,-4.292307168347378,-2.0459426931472824,60297,6,PEOR,34
SHENYANG QUPAI TRADING CO. LTD,GARCES RAINIER,3,,-1.3962510045729624,-0.5784436275808793,60297,6,SIN SOPORTE,0
SHENYANG QUPAI TRADING CO. LTD,GARCES RAINIER,4,,0.26928535834411327,0.3574513746858268,60297,6,SIN SOPORTE,0
SHENYANG QUPAI TRADING CO. LTD,GARCES RAINIER,5,,0.21420119808688634,0.26109971190178366,60297,6,SIN SOPORTE,0
SHENYANG QUPAI TRADING CO. LTD,GARCES RAINIER,6,0.0031088054827766998,-0.02347668198770978,0.029694292953262508,60297,6,INCIERTO,69
SHENYANG QUPAI TRADING CO. LTD,GARCES RAINIER,7,0.042871019421582446,0.020380682644732383,0.06536135619843383,60297,6,MEJOR,66
SHENYANG QUPAI TRADING CO. LTD,GARCES RAINIER,8,,-0.035230992954332706,0.018876016373038443,60297,6,SIN SOPORTE,8
SHENYANG QUPAI TRADING CO. LTD,GARCES RAINIER,9,-0.02833994518912053,-0.08024219044024972,0.023562300062006873,60297,6,INCIERTO,47
SHENYANG QUPAI TRADING CO. LTD,GARCES RAINIER,10,-0.05801583310930569,-0.08609075969113666,-0.029940906527472052,60297,6,PEOR,56
SHENYANG QUPAI TRADING CO. LTD,GARCES RAINIER,11,-0.06917850151277838,-0.1398280118033851,0.0014710087778283532,60297,6,INCIERTO,15
SHENYANG QUPAI TRADING CO. LTD,GARCES RAINIER,12,,0.1208005845362851,0.28963060495536125,60297,6,SIN SOPORTE,3
SHENYANG QUPAI TRADING CO. LTD,GARCES RAINIER,13,,-0.35402916048053573,0.0057649897863707444,60297,6,SIN SOPORTE,7
SHENYANG QUPAI TRADING CO. LTD,GARCES RAINIER,14,,-2.66375177661471,0.6267859184234581,60297,6,SIN SOPORTE,7
SHENYANG QUPAI TRADING CO. LTD,GARCES RAINIER,15,,-126.84250119998957,-57.20948982355571,60297,6,SIN SOPORTE,0
SHENYANG QUPAI TRADING CO. LTD,SAN FRANCISCO PREMIUM,3,-0.6178899000938083,-0.7891878621883626,-0.44659193799925945,60297,6,PEOR,106
SHENYANG QUPAI TRADING CO. LTD,SAN FRANCISCO PREMIUM,4,0.7676546115072581,0.6095973730472298,0.925711849967295,60297,6,MEJOR,153
SHENYANG QUPAI TRADING CO. LTD,SAN FRANCISCO PREMIUM,5,0.6651878797440851,0.5375204449494279,0.7928553145387424,60297,6,MEJOR,219
SHENYANG QUPAI TRADING CO. LTD,SAN FRANCISCO PREMIUM,6,0.5872802338859309,0.3709861225363818,0.8035743452354941,60297,6,MEJOR,166
SHENYANG QUPAI TRADING CO. LTD,SAN FRANCISCO PREMIUM,7,0.011448083808588194,-0.0569761313329831,0.07987229895018079,60297,6,INCIERTO,120
SHENYANG QUPAI TRADING CO. LTD,SAN FRANCISCO PREMIUM,8,-0.2983499439742281,-0.40992019083684733,-0.18677969711160708,60297,6,PEOR,438
SHENYANG QUPAI TRADING CO. LTD,SAN FRANCISCO PREMIUM,9,-0.02670281620976378,-0.07777790512879154,0.024372272709266868,60297,6,INCIERTO,41
SHENYANG QUPAI TRADING CO. LTD,SAN FRANCISCO PREMIUM,10,,-0.08857920829921956,0.012846792282153949,60297,6,SIN SOPORTE,7
SHENYANG QUPAI TRADING CO. LTD,SAN FRANCISCO PREMIUM,11,,-1.5924535616334945,-0.5107198512110797,60297,6,SIN SOPORTE,5
SHENYANG QUPAI TRADING CO. LTD,SAN FRANCISCO PREMIUM,12,0.205215594774927,0.12080058463458143,0.2896306049443764,60297,6,MEJOR,38
SHENYANG QUPAI TRADING CO. LTD,SAN FRANCISCO PREMIUM,13,,-0.35413615693930556,-0.02529052282382252,60297,6,SIN SOPORTE,0
SHENYANG QUPAI TRADING CO. LTD,SAN FRANCISCO PREMIUM,14,,-0.024396746345246786,0.10310842659828309,60297,6,SIN SOPORTE,0
SHENYANG QUPAI TRADING CO. LTD,SAN FRANCISCO PREMIUM,15,,-0.6393427945595291,-0.2628268665712271,60297,6,SIN SOPORTE,0
SHOUYANG FRUIT,SAN FRANCISCO,3,0.05350810952467033,-0.05421059804417823,0.16122681709351755,14985,6,INCIERTO,273
SHOUYANG FRUIT,SAN FRANCISCO,4,0.3384319719398057,0.27544954205967637,0.40141440181992455,14985,6,MEJOR,694
SHOUYANG FRUIT,SAN FRANCISCO,5,0.08962376993820076,0.038833908376713105,0.1404136314996875,14985,6,MEJOR,890
SHOUYANG FRUIT,SAN FRANCISCO,6,0.11986675109201039,0.09431039761982303,0.14542310456419597,14985,6,MEJOR,1835
SHOUYANG FRUIT,SAN FRANCISCO,7,0.19268010901046617,0.16898455941380813,0.216375658607118,14985,6,MEJOR,1438
SHOUYANG FRUIT,SAN FRANCISCO,8,0.023647906485077197,-0.016687722603460332,0.06398353557361383,14985,6,INCIERTO,905
SHOUYANG FRUIT,SAN FRANCISCO,9,0.09215636865586707,0.06422231583913011,0.1200904214726049,14985,6,MEJOR,1364
SHOUYANG FRUIT,SAN FRANCISCO,10,-0.16814625766732494,-0.2296512255620554,-0.10664128977259983,14985,6,PEOR,759
SHOUYANG FRUIT,SAN FRANCISCO,11,-0.15932161899055824,-0.2294008901143882,-0.08924234786719683,14985,6,PEOR,199
SHOUYANG FRUIT,SAN FRANCISCO,12,0.578438127170219,0.4788644024112987,0.6780118519290799,14985,6,MEJOR,300
SHOUYANG FRUIT,SAN FRANCISCO,13,0.5306661623430955,0.45705329204753686,0.6042790326145525,14985,6,MEJOR,150
SHOUYANG FRUIT,SAN FRANCISCO,14,0.6052355120918946,0.49016114806647926,0.72030987611731,14985,6,MEJOR,133
SHOUYANG FRUIT,SAN FRANCISCO,15,,-265.69938362644785,561.9906107138263,14985,6,SIN SOPORTE,0
